restaurant;address;country
The Manhattan Club;800 7th Avenue;New York, NY, 10019
The Mill;2895 Broadway;New York, NY, 10025
The Modern;Museum of Modern Art;New York, NY, 10019
The Morgan;225 Madison Avenue Between 36th and 37th Streets;New York, NY, 10016
The Orchard;162 Orchard Street;New York, NY, 10002
The Organic Grill;123 1st Avenue;New York, NY, 10003
The Park;118 10th Avenue;New York, NY, 10011
The Place on West 10th (CLOSED);142 West 10th Street;New York, NY, 10014
The Randolph;349 Broome Street;New York, NY, 10013
The Red Cat;227 10th Avenue;New York, NY, 10011
The Sanctuary;25 1st Avenue;New York, NY, 10003
The Stanton Social;99 Stanton Street;New York, NY, 10002
The Steakhouse Mortons;551 5th Avenue;New York, NY, 10036
The Sweet Life;63 Hester Street at Ludlow Street;New York, NY, 10002
The Tasting Room;72 East 1st Street;New York, NY, 10012
The Tasting Room (CLOSED);264 Elizabeth Street;New York, NY, 10012
The Temple In The Village;74 West 3rd Street;New York, NY, 10012
The Ultimate Pasta;401 East 57th Street;New York, NY, 10022
The Ultimate Pizza;401 East 57th Street;New York, NY, 10022
The Upstairs At;21 West 52nd Street;New York, NY, 10019
The Viceroy;160 8th Avenue;New York, NY, 10003
The Vietnamese Sandwich;Banh Mi Saigon - under the Manhattan Bridge;New York, NY,
The Vinegar Factory;405 East 91st Street;New York, NY, 10128
The Volstead;125 East 54th Street;New York, NY, 10022
The Waverly Inn And Garden;16 Bank Street;New York, NY, 10014
The Yoghurt Place II;71 Sullivan Street;New York, NY, 10012
Theatre Row Diner;424 West 42nd Street;New York, NY, 10036
Thor;The Hotel on Rivington;New York, NY, 10002
Three Of Cups;83 1st Avenue;New York, NY, 10003
Three Tarts;164 9th Avenue;New York, NY, 10011
Tia Pol;205 10th Avenue;New York, NY, 10011
Tibet Shambala;488 Amsterdam Avenue;New York, NY, 10024
Tides Seafood;102 Norfolk Street;New York, NY, 10002
Tiengarden Vegan Restaurant;170 Allen Street;New York, NY, 10002
Tiffin Wallah;127 East 28th Street;New York, NY, 10016
Tigerland;85 Avenue A;New York, NY, 10009
Tillman's;165 West 26th Street;New York, NY, 10001
Time Cafe;87 7th Avenue South at Barrow Street;New York, NY, 10014
Time Cafe;380 Lafayette Street;New York, NY, 10005
Tiny Thai Cafe;693 9th Avenue;New York, NY, 10036
Tiny's Giant Sandwich Shop;127 Rivington Street;New York, NY, 10002
Tio Pepe;168 West 4th Street;New York, NY, 10014
Tiramisu;1410 3rd Avenue;New York, NY, 10028
Tisserie;857 Broadway;New York, NY, 10003
Toasties;25 Union Square West;New York, NY, 10003
Tocqueville;1 East 15th Street;New York, NY, 10003
Todai;62 East 32nd Street;New York, NY, 10016
Todaro Bros;555 2nd Avenue;New York, NY, 10016
Tokyo Bar;277 Church Street;New York, NY, 10013
Tokyo La Men;90 University Place;New York, NY, 10003
Tokyo Lunch;10 John St.;New York, NY, 10038
Tokyo Pop;2728 Broadway;New York, NY, 10025
Tolache;251 W 50th Street;New York, NY, 10019
Toloache;251 West 50th Street;New York, NY, 10019
Tomoe Sushi;172 Thompson Street;New York, NY, 10012
Tompkins Square Bakery;341 East 10th Street;New York, NY, 10009
Tonda;235 E. 4th Street;
Tony's Burgers;34 East 32nd Street;New York, NY, 10016
Tony's Pizza;58 West 31st Street;New York, NY, 10001
Topaz Thai;127 West 56th Street;New York, NY, 10019
Torigen;248 East 52nd Street, 2nd fl.;New York, NY, 10022
Tortilla Flats;767 Washington Street at West 12th Street;New York, NY, 10014
Tossed;30 Rockefeller Plaza Concourse;New York, NY, 10020
Tossed;295 Park Avenue South;New York, NY, 10010
Totonno's Pizzeria Napolitano;462 2nd Avenue;New York, NY, 10016
Tour (CLOSED);102 8th Avenue;New York, NY, 10001
Tout Va Bien;311 West 51st Street;New York, NY, 10019
Town;15 West 56th Street;New York, NY, 10019
Townhouse Cafe;696 2nd Avenue;New York, NY, 10016
Toyo Sushi Incorporated;437 3RD Avenue;New York, NY, 10016
Trailer Park;271 West 23rd Street;New York, NY,
Trata Estiatorio;1331 2nd Avenue;New York, NY, 10021
Trattoria Alba;233 East 34th Street;New York, NY, 10016
Trattoria Belvedere;165 Lexington Avenue;New York, NY, 10016
Trattoria Dante Caffe Dante;79-81 Macdougal Street;New York, NY, 10012
Trattoria Dopo Teatro;125 West 44th Street;New York, NY, 10036
Trattoria Pesce & Pasta;1079 1st Avenue;New York, NY, 10022
Trattoria Pesce & Pasta;262 Bleecker Street;New York, NY, 10014
Trattoria Pesce & Pasta;625 Columbus Avenue;New York, NY, 10024
Trattoria Pesce & Pasta;1562 3rd Avenue;New York, NY, 10128
Trattoria Rino;877 8th Avenue;New York, NY, 10019
Trattoria Rustica;343 East 85TH Street;New York, NY, 10028
Trattoria Spaghetto;232 Bleecker Street at Carmine Street;New York, NY, 10014
Tre;173 Ludlow St;New York, NY, 10002
Tre Dici;128 West 26th Street;New York, NY, 10001
Tre Pomodori Restaurant;210 East 34TH Street;New York, NY, 10016
Tree;190 1st Avenue;New York, NY, 10009
Tremes Jamaican Restaurant and Bakery;2086 7th Avenue a.k.a. Adam Clayton Blvd.;New York, NY, 10027
Trestle on Tenth;242 10th Avenue;New York, NY, 10001
Tribeca Greenmarket;Greenwich Street;Manhattan, NY, 10013
Tribeca Grill;375 Greenwich Street;New York, NY, 10013
Trinity Place;115 Broadway;New York, NY, 10006
Trio;167 East 33rd Street;New York, NY, 10016
Triple Crown Ale House;330 7th Avenue;New York, NY, 10001
Triple Eight Palace;88 East Broadway;New York, NY, 10002
Trois Canards;184 8th Avenue;New York, NY, 10011
Trump Grille;Trump Tower;New York, NY, 10022
Tsampa;212 East 9th Street;New York, NY, 10003
Tsuki;1410 1st Avenue;New York, NY, 10021
Tuck Shop;68 East 1st Street;New York, NY, 10003
Tulcingo Del Valle;665 10th Avenue;New York, NY, 10036
Turkish Cuisine;631 9th Avenue;New York, NY, 10036
Turkish Kitchen;386 3rd Avenue;New York, NY, 10016
Turks & Frogs;458 Greenwich Street;New York, NY, 10013
Turquoise;240 East 81st Street;New York, NY, 10028
Tuscan;622 3rd Avenue;New York, NY, 10017
Tuscan Square (CLOSED);16 West 51st Street;New York, NY, 10020
Tuscany;61 West 55TH Street Streete 1;New York, NY, 10019
Tuts Club;196 Orchard Street;New York, NY, 10002
Two Boots;Grand Central lower level;New York, NY, 10017
Two Boots;74 Bleecker Street;New York, NY, 10012
Two Boots;30 Rockefeller Plaza, downstairs;New York, NY, 10112
Two Boots;42 Avenue A;New York, NY, 10009
Two Boots;201 West 11th Street;New York, NY, 10014
Two Little Red Hens;1652 2nd Avenue;New York, NY, 10028
Two Little Red Hens;1652 2ND Avenue;New York, NY, 10028
Udipi Palace;101 Lexington Avenue;New York, NY, 10016
Ulrika's;115 East 60th Street;New York, NY, 10022
Umanoff Parsons Bakery;467 Greenwich Street;New York, NY, 10013
Umberto's Clam House;178 Mulberry Street;New York, NY, 10013
Umi Japanese Restaurant;118 East 31ST Street;New York, NY, 10016
Una Pizza Napoletana;349 East 12th Street;New York, NY, 10003
Uncle Moes Burrito & Taco Shop;14 West 19th Street;New York, NY, 10011
Uncle Nick's;747 9th Avenue;New York, NY, 10019
Uncle Vanya;315 West 54th Street;New York, NY, 10019
Under D Tree;2086 7th Avenue a.k.a. Adam Clayton Blvd.;
Union Pacific;111 East 22nd Street;New York, NY, 10010
Union Square Cafe;21 East 16th Street;New York, NY, 10003
Union Square Greenmarket;17th Street;New York, NY, 10003
Union Square Wines;33 Union SquareWest;New York, NY, 10003
United Noodles;349 East 12th Street;New York, NY, 10003
Uno Chicago Grill;220 East 86th Street;New York, NY, 10028
Uno Chicago Grill;432 Columbus Avenue;New York, NY, 10024
Uno Chicago Grill;89 South Street;New York, NY, 10038
Uno Chicago Grill;391 5th Avenue;New York, NY, 10014
Uno Chicago Grill (CLOSED);55 3rd Avenue;New York, NY, 10003
Uovo;175 Avenue B;New York, NY, 10009
Upper East;240 E 82 St;New York, NY, 10028
Uptown Cottage;1748 2ND Avenue;New York, NY, 10128
Uptown Juice Bar;54 West 125th Street;New York, NY, 10027
Uptown Juice Bar;116 Chambers Street;New York, NY, 10007
Uptown Renaissance Diner;108 West 116th Street;New York, NY, 10026
Urban America;2686 Broadway;New York, NY, 10025
Urban Lobster;240 East Houston Street;New York, NY, 10002
Ureña;37 East 28th Street;New York, NY, 10016
Ushiwakamaru;136 W. Houston St.;New York, NY, 10012
Uskudar;1405 2nd Avenue;New York, NY, 10021
Uva;1486 2nd Avenue;New York, NY, 10021
VaTutto;23 Cleveland Place;New York, NY, 10012
Vago Restaurant;29 West 56TH Street;New York, NY, 10019
Vamos;348 1st Avenue;New York, NY, 10009
Vanel On First;95 1st Avenue;New York, NY, 10003
Varietal;138 West 25th Street;New York, NY, 10001
Vatan;409 3rd Avenue;New York, NY, 10016
Vega House;66 West 45th Street;New York, NY, 10036
Vegetarian Dim Sum House;24 Pell Street;New York, NY, 10013
Vegetarian House;139 East 45th Street 2nd Floor;New York, NY, 10017
Vegetarian Paradise;144 West 4th Street;New York, NY, 10012
Vegetarian Paradise 3 (VP3);33 Mott Street;New York, NY, 10013
Veniero's;342 East 11th Street;New York, NY, 10003
Vento;675 Hudson Street;New York, NY, 10014
Veritas;43 East 20th Street;New York, NY, 10003
Vermicelli;1492 2nd Avenue;New York, NY, 10021
Veselka;144 2nd Avenue;New York, NY, 10003
Vesuvio Bakery;160 Prince Street;New York, NY, 10012
Vezzo;178 Lexington Avenue;New York, NY, 10016
Via Emilia;240 Park Avenue South at 20th Street;New York, NY, 10010
Via Italia Ristorante;45 West 46th Street;New York, NY, 10036
Via Quadronno;25 East 73rd Street;New York, NY, 10021
Viand;300 East 86th Street;New York, NY, 10028
Viand;1011 Madison Avenue;New York, NY, 10021
Viand;673 Madison Avenue;New York, NY, 10021
Viang Ping;210 East 23rd Street;New York, NY, 10010
ViceVersa;325 West 51st Street;New York, NY, 10019
Vico;1302 Madison Avenue;New York, NY, 10128
Viet-nam Banh-mi So 1 Inc.;369 Broome Street;New York, NY, 10013
Villa Berulia;107 East 34th Street;New York, NY, 10016
Villa Mosconi;69 MacDougal Street;New York, NY, 10012
Villa Pazzo;296 Bleecker Street;New York, NY, 10014
Village Lantern;167 Bleecker Street;New York, NY, 10012
Village Ma;107 Macdougal Street;New York, NY, 10012
Village Mingala;21-23 East 7th Street;New York, NY, 10003
Village Natural;46 Greenwich Avenue;New York, NY, 10011
Village Restaurant;62 West 9th Street;New York, NY, 10011
Village Schawarma;321 6th Avenue;New York, NY, 10014
Village Yokocho;8 Streetuyvesant Street;New York, NY, 10003
Vince & Eddie's;70 West 68th Street;New York, NY, 10023
Vincent's;119 Mott Street;New York, NY, 10013
Vinne's Pizzeria;285 Amsterdam Avenue;New York, NY, 10023
Vino;121 East 27th Street;New York, NY, 10016
Vintage New York Wine Bar;482 Broome Street;New York, NY, 10013
Virage;118 2nd Avenue;New York, NY, 10003
Virgil's Real Barbecue;152 West 44th Street;New York, NY, 10036
Viva Cafe;2578 Broadway at 97th Street;New York, NY, 10025
Viva Herbal;179 2nd Avenue;New York, NY, 10003
Viva Natural Pizzeria (aka Café Viva);Café Viva 2578 Broadway;New York, NY, 10025
Viva Pancho;156 West 44th Street;New York, NY,
Vivo Restaurant;1586 2nd Avenue;New York, NY, 10028
Vivolo;140 East 74th Street;New York, NY, 10021
Vizio;255 West 55th Street;New York, NY, 10019
Vol De Nuit;148 West 4th Street;New York, NY, 10012
Vong;200 East 54th Street;New York, NY, 10022
Vox;165 8th Avenue;New York, NY, 10003
Voyage (CLOSED);117 Perry Street;New York, NY, 10014
Vynl;754 Nimth Avenue;New York, NY, 10019
Wai Café;583 5th Avenue;New York, NY, 10011
Wai Café;201 1st Avenue;New York, NY, 10003
Waikiki Wally's;101 East 2nd Street;New York, NY, 10009
Waiters New York More;125 Broad Street;New York, NY, 10002
Wakiya;2 Lexington Avenue;New York, NY, 10010
Waldy's Wood Fired Pizza;800 5th Avenue;New York, NY, 10001
Walker's;16 North Moore Street;New York, NY, 10013
Wallse;344 West 11th Street;New York, NY, 10014
Washington Park;24 5th Avenue;New York, NY,
Water Club;East River at 30th Street;New York, NY, 10016
Waterfront Ale House;540 2nd Avenue at 30th Street;New York, NY, 10016
Waterstone Grill;79 Pearl Street;New York, NY, 10004
Waverly Restaurant;385 6th Avenue;New York, NY, 10014
Wd-50;50 Clinton Street;New York, NY, 10002
Wendy's;957 3rd Avenue;New York, NY, 10022
West Africa Restaurant;2077 7th Avenue;New York, NY, 10027
West African Market;533 9th Avenue;New York, NY, 10018
West Bank Cafe;Manhattan Plaza;New York, NY, 10036
West Side Sushi;717 9th Avenue;New York, NY, 10019
West Times Square Hotel;New York, NY, 10036;
Westin New York at Times Square;New York, NY, 10036;
Westside Brewing Company;340 Amsterdam Avenue at 76th Street;New York, NY, 10024
Westside Coffee Shop;323 Church Street;New York, NY, 10013
Westville;210 West 10th Street;New York, NY, 10014
Westville East;173 Avenue A;New York, NY, 10009
Westway Diner Restaurant;614 9th Avenue;New York, NY, 10036
Whistlin' Dixie's;714 11th Avenue;New York, NY, 10019
White Horse Tavern;567 Hudson Street;New York, NY, 10014
Whole Earth Bakery & Kitchen;130 St. Mark's Place;New York, NY, 10009
Whole Foods Café;Time Warner Ctr. 10 Columbus Circle, downstairs;New York, NY, 10019
Whole Foods Café;4 Union Square South;New York, NY, 10003
Whole Foods Market;10 Columbus Circle;New York, NY, 10019
Whole Foods Market;250 7th Avenue;New York, NY, 10011
Whole Foods Market;220 3rd Street;New York, NY, 10009
Whole Foods, Prepared Food Section;Concourse Level;New York, NY, 10019
Why Curry Incorporated;126 St. Marks Place;New York, NY, 10009
Why Curry?;126 St Marks Place;New York, NY, 10009
Whym;889 9th Avenue;New York, NY, 10019
Wild Edibles;The Market at Grand Central Terminal Lexington Avenue at 43rd St.;New York, NY,
Wild Ginger;51 Grove Street;New York, NY, 10014
Wild Ginger Vegetarian Cafe;380 Broome Street;New York, NY, 10013
Wild Greens;444 Park Avenue South;New York, NY, 10022
Wild Lily Tea Market;545 East 12th Street;New York, NY, 10009
Wild Red Onion;242 West 56th Street;New York, NY, 10019
WildFlower;192 Bleecker Street;New York, NY, 10012
William Greenberg Jr. Desserts;1000 Madison Avenue;New York, NY,
Wimp's Sky Café;29 West 125th Street, 2nd fl.;New York, NY, 10027
Windsor Garden Restaurant;81 Chrystie Street;New York, NY, 10002
Wine and Roses;360 East 55th Street;New York, NY, 10022
Wing Wong Chinese Restaurant;102 Mott Street;New York, NY, 10013
Wo-Hop Restaurant;17 Mott Street at Mosco Street, just south of Bayard Street;New York, NY, 10013
Wogie's;39 Greenwich Avenue at Charles Street;New York, NY, 10014
Wolfgang's Steakhouse;4 Park Avenue;New York, NY, 10016
Wolfgang's Steakhouse Tribeca;409 Greenwich Street;New York, NY, 10013
Wondee Siam;792 9th Avenue;New York, NY, 10019
Wondee Siam;813 9th Avenue;New York, NY, 10019
Wong's Rice And Noodle Shoppe;86 Mulberry Street;New York, NY,
Woo Chon Restaurant;8-10 West 36th Street;New York, NY, 10018
Woo Lae Oak;148 Mercer Street;New York, NY, 10012
Woorijip;12 West 32nd Street;New York, NY, 10001
Wu Liang Ye;36 West 48th Street;New York, NY, 10036
Wu Liang Ye;215 East 86th Street;New York, NY, 10028
Wu Liang Ye;338 Lexington Avenue;New York, NY, 10016
X.O.;148 Hester Street;New York, NY, 10013
X.O.;96 Walker Street;New York, NY, 10013
Xunta Tapas Bar;174 1st Avenue;New York, NY, 10009
Yaffa Cafe;97 St. Marks Place;New York, NY, 10003
Yakiniku JuJu;157 East 28th Street;New York, NY, 10016
Yakiniku West;218 East 9th Street;New York, NY, 10003
Yakitori Totto;251 West 55th Street;New York, NY, 10019
Yama;92 West Houston Street;New York, NY, 10012
Yama;38-40 Carmine Street;New York, NY, 10014
Yama;122 East 17th Street;New York, NY, 10003
Yama;308 East 49th Street;New York, NY, 10022
Yang Pyung Seoul;43 West 33rd Street;New York, NY, 10001
Yatagan Kebab House;104 MacDougal Street;New York, NY, 10012
Yatra;32 West 31st Street;New York, NY, 10001
Yeah Shanghai Deluxe;65 Bayard Street;New York, NY, 10013
Yello Bar;32 Mulberry Street;New York, NY, 10013
Yip's;126 Water Street;New York, NY, 10005
Yip's;136 William Street;New York, NY, 10038
Yip's Restaurant;18 BeAvenuer Street;New York, NY, 10004
Yolato (CLOSED);120 Macdougal Street;New York, NY, 10012
Yonah Schimmel's;137 East Houston Street;New York, NY, 10002
York Grill;1690 York Avenue;New York, NY, 10128
Yorkville Meat Emporium;1560 2nd Avenue at 81st Street;New York, NY, 10028
Yoro Restaurant;106 Fulton Street;New York, NY, 10038
Yoshi;201 East Houston Street;New York, NY, 10002
Yoshinoya;255 West 42nd Street;New York, NY, 10036
You Chun;5 West 36th Street;New York, NY, 10014
Yuca Bar;111 Avenue A;New York, NY, 10009
Yuka;1557 2nd Avenue;New York, NY, 10028
Yuka Restaurant;1557 2ND Avenue;New York, NY, 10028
Yuki Sushi;656 Amsterdam Avenue;New York, NY, 10025
Yum;129 West 44th Street;New York, NY, 10036
Yum Yum Bangkok;650 9th Avenue;New York, NY, 10036
Yummy House;76 3rd Avenue;New York, NY, 10003
Yummy Noodles;48 Bowery;New York, NY, 10013
Yura & Co.;1292 Madison Avenue;New York, NY, 10128
Yura & Co. on 92nd Street;1645 3rd Avenue;New York, NY, 10128
Yura & Co. on 93rd Street;1659 3rd Avenue;New York, NY, 10128
Yushi;4 World FInancial Center, 250 Vesey Street;New York, NY, 10281
Yuva;230 East 58th Street;New York, NY, 10022
Za Za;1207 1st Avenue;New York, NY, 10021
Zabar's;2245 Broadway at 80th Street;New York, NY, 10024
Zaitzeff;72 Nassau Street;New York, NY, 10038
Zams;50 Broadway;New York, NY, 10004
Zana;30 East 30th Street;New York, NY, 10016
Zarela;953 2nd Avenue;New York, NY, 10022
Zebu Grill;305 East 92nd Street;New York, NY, 10128
Zen;31 Saint Marks Place;New York, AL, 10003
Zen Burger;465 Lexington Ave;New York, NY, 10017
Zen One;109 St. Marks Place;New York, NY, 10009
Zen Palate on 9th Avenue;663 9th Avenue;New York, NY, 10036
Zen Palate on Broadway;2170 Broadway;New York, NY, 10024
Zen Palate on Union Square;34 Union Square East;New York, NY, 10003
Zenith;311 West 48th Street;New York, NY, 10036
Zerza;304 East 6th Street;New York, NY, 10003
Zeytin;519 Columbus Avenue;New York, NY, 10024
Zeytinia;1824 2nd Avenue;New York, NY, 10128
Zeytuna;59 Maiden Lane;New York, NY, 10038
Zhong Hua Restaurant;844 Amsterdam Avenue,;New York, NY, 10025
Ziggiz;333 3rd Avenue;New York, NY, 10010
Zigolinis Famiglia;66 Pearl Street;New York, NY, 10004
Zip Burger;300 1/2 East 52nd Street;New York, NY, 10022
Zitoune;46 Gansevoort Street;New York, NY, 10014
Zoe;90 Prince Street;New York, NY, 10012
Zoe Townhouse (CLOSED);135 East 62nd Street;New York, NY, 10021
Zona Rosa;40 West 56th Street;New York, NY, 10017
Zozo's Fresh Food Diner (CLOSED);172 Orchard Street;New York, NY, 10012
Zoë;90 Prince Street;New York, NY, 10012
Zucchero E Pomodori;1431 2nd Avenue;New York, NY, 10021
Zucco Le French Diner;188 Orchard Street;New York, NY, 10002
Zum Schneider;107 Avenue C;New York, NY, 10009
Zuni;598 9th Avenue;New York, NY, 10036
Zutto on Greenwich;62 Greenwich Avenue;New York, NY, 10011
Zutto on Hudson;77 Hudson Street;New York, NY, 10013
Zócalo in Grand Central;Grand Central;New York, NY, 10017
Zócalo on 82nd;174 East 82nd Street;New York, NY, 10028
big nick*;371 West 34th Street;New York, NY, 10001
bluechili;251 West 51st Street;New York, NY, 10019
brgr;287 7th Avenue;New York, NY, 10001
