Name;Neighborhood;Address;Country;Country code;Type;Cost;Phone
Song Kran;;330 8th Ave-Btwn 26th & 27th St;New York;NY;;;
Song Piano Corp;;249 E 49th St;New York;NY;;;
Song Vietnamese Cuisine Inc;;107 Macdougal St;New York;NY;;;
Sonia Rose;;150 East 34th Street;New York;NY;;;
Sonia Rose;Lower East Side;;New York;NY;French;;(212-260-5317)
Sonia Rose Restaurant;;132 Lexington Ave;New York;NY;;;
Sookk;Upper West Side;;New York;NY;Asian: Pan-Asian;;(212-870-0253)
Sophia On Bleecker;;330 Bleecker St;New York;NY;;;
Sophias;;998 Amsterdam Ave;New York;NY;;;
Sophie's;;141 Fulton St-Btwn Bway & Nassau St;New York;NY;;;
Sophie's Cuban Cuisine;Financial District;96 Chambers St.;New York;NY;;;
Sophie's Restaurant;;179 Madison Avenue;New York;NY;;;
Sophies Restaurant;Tribeca;106 Greenwich St;New York;NY;Caribbean: Cuban;;(212-619-6100)
Sophie’s Restaurant;Financial District;205 Pearl St-between Maiden Ln and Platt St;New York;NY;Caribbean: Cuban;;(212-269-0909)
Sophie’s Restaurant;Tribeca;96 Chambers St-between Broadway and Church St;New York;NY;Caribbean: Cuban;;(212-608-9900)
Sopin Inc;;60 W 39th St;New York;NY;;;
Soprano's;;30 Water Street;New York;NY;;;
Sorella;;;New York;NY;;;
Sortie;Midtown West;329 51st St-between Eighth and Ninth Aves;New York;NY;Eclectic;;(212-265-0650)
Sos Restaurant;;203 Spring St # 1;New York;NY;;;
Sosa Borella;Midtown West;;New York;NY;Italian;;(212-262-8282)
Sosa Borella (CLOSED);Tribeca;460 Greenwich St-between Desbrosses and Watts Sts;New York;NY;Italian;;(212-431-5093)
Soto;Greenwich Village;357 Sixth;New York;NY;Sushi \ Japanese;$$$;(212-414-3088)
Soto;West Village;;New York;NY;Japanese;;(212-414-3088)
Sotto Cinque;;1644 2nd Ave;New York;NY;;;
Sotto Cinque;Upper East Side;;New York;NY;;;
Sotto Cinque Inc;;417 3rd Ave # 1;New York;NY;;;
Sotto Cinque Restaurant;;417 3rd Avenue Fl 1;New York;NY;;;
Sotto Cinque Restaurant;Murray Hill;;New York;NY;;;
Sotto Voce;Park Slope;;New York;NY;;;
Souen;;326 E 6th St-;New York;NY;;;
Souen;Greenwich Village;28 E 13th St btwn Fifth Ave and...;New York;NY;Vegetarian & Organic;;(212-627-7150)
Souen;Soho;210 Sixth Ave-at Prince St;New York;NY;Vegetarian & Organic;;(212-807-7421)
Souen Organic Ramen;;;New York;NY;;;
Souen Ramen;East Village;;New York;NY;;;
Souen Restaurant;;210 6th Ave;New York;NY;;;
Souen210;;6th Ave-;New York;NY;;;
Souen28 E;;13th St-;New York;NY;;;
Soul;Chelsea;;New York;NY;Vegetarian & Organic;;(212-268-9477)
Soul Fixins;Hell's Kitchen;;New York;NY;;;
Soul Fixins;Midtown West;444 W 42nd St-between Ninth and Tenth Aves;New York;NY;American Regional;;(212-244-7685)
Soul Fixins';;225 W 28th St-Btwn 7th & 8th Ave;New York;NY;;;
Soul Fixins';Midtown West;371 W 34th St-At 9th Ave;New York;NY;American Regional;;(212-736-1345)
Soul Food & Salad Bar Restaurant;;486 Lenox Avenue;New York;NY;;;
Soul Food Concepts Inc;;630 9th Ave;New York;NY;;;
Soulfully Good;;East 85th Street;New York;NY;;;
Sounds Of Brazil;;200 Varick St # 5;New York;NY;;;
Sounkyo Sushi;;937 1st Ave-Btwn 51st & 52nd St;New York;NY;;;
Sounkyo Sushi;Midtown East;;New York;NY;;;
Soup And Smoothie Heaven;;316 5th Avenue;New York;NY;;;
Soup Burg;;1026 1st Ave;New York;NY;;;
Soup Burg;Upper E. Side;;New York;NY;;;
Soup Burg (CLOSED);Upper East Side;;New York;NY;;;
Soup Kitchen International;;259A West 55th Street;New York;NY;;;
Soup Man;;110 Pearl St-At Hanover Sq;New York;NY;;;
Soup Man;Midtown East;501 Fifth Ave-at 42nd St;New York;NY;American;;(212-599-5900)
Soup Man (CLOSED);;708 3rd Ave-At 45th St;New York;NY;;;
Soup Nutsy;;148 E 46th St;New York;NY;;;
Soup Nutsy;Midtown West;;New York;NY;;;
Soup Spot;;220 W 31st St-Btwn 7th & 8th Ave;New York;NY;;;
Soup Stop;;1270 Madison Ave-At 91st St;New York;NY;;;
Soup Talk;;52 Vanderbilt Ave;New York;NY;;;
Souperdog;;692 8th Ave;New York;NY;;;
Souperman;Lower Manhattan;;New York;NY;;;
Souperman Inc;;77 Pearl St;New York;NY;;;
Soupman Café;Harlem;2046 Adam Clayton Powell Jr. Blvd (Seventh Ave)-between 122nd and 123rd Sts;New York;NY;American;;(212-666-7551)
South Beach Cafe;;100 W 124th St-At Lenox Ave;New York;NY;;;
South Gate;Midtown West;;New York;NY;American;;(212-484-5120)
South Side Cafe;;252 West 47th Street;New York;NY;;;
South St Diner;;203 South St;New York;NY;;;
South's;;273 Church Street;New York;NY;;;
SouthWest NY;Battery Park City;;New York;NY;;;
SouthWestNY;;225 Liberty St-At West Side Hwy Inside;New York;NY;;;
Southern Hospitality BBQ;Upper East Side;;New York;NY;Barbeque;;(212-249-1001)
Souths;;273 Church St-Btwn White & Franklin St;New York;NY;;;
Souths;Tribeca;;New York;NY;;;
Southside Cafe;Midtown West;;New York;NY;;;
Southside Cafe;Theater;252 W 47th Street;New York;NY;Italian;$$;
Southside Café;Times Square;;New York;NY;;;
Southwest;;621 9th Ave-At 44th St;New York;NY;;;
Southwest NY;Lower Manhattan;;New York;NY;;;
Soutine;;104 West 70th Street;New York;NY;;;
Sovereign Management Corp;;600 3rd Ave # 18;New York;NY;;;
Soy;Lower East Side;;New York;NY;Japanese;;(212-253-1158)
Soy And Sake Village;;47 7th Ave S-Btwn Bleecker & Morton St;New York;NY;;;
Soy Luck Club;West Village;;New York;NY;Vegetarian & Organic;;(212-229-9191)
SpaHa Café;;;New York;NY;;;
Space Market;;1 University Place-Btwn Waverly Pl & 8th St;New York;NY;;;
Spada;Upper E. Side;;New York;NY;;;
Spade's;;557 3rd Ave-At 37th St;New York;NY;;;
Spade's55;;7 3rd Ave-;New York;NY;;;
Spades Noodle Rice & More;;557 3rd Ave # Main;New York;NY;;;
Spaghetti Western;;59 Reade St;New York;NY;;;
Spain Restaurant;W. Village;;New York;NY;Spanish;;(212-929-9580)
Spanish American Food;;351 East 13th Street;New York;NY;;;
Spanish Tavern;;203 West 38th Street;New York;NY;;;
Spanish Taverna;Midtown West;;New York;NY;;;
Spanky's BBQ (CLOSED);;127 W 43rd St-;New York;NY;;;
Spanky's BBQ (CLOSED);Midtown West;;New York;NY;Barbeque;;(212-302-9507)
Spanky's Bbq;;127 West 43rd Street;New York;NY;;;
Spanky’s BBQ;Times Square;;New York;NY;;;
Spanky’s BBQ (CLOSED);;;New York;NY;;;
Sparks Steak House;Midtown East;210 E 46th Street;New York;NY;Steakhouse \ Steakhouses;$$$;(212-687-4855)
Sparks Steakhouse;;210 East 46th Street;New York;NY;;;
Sparky's American Food;East Village;;New York;NY;;;
Spartina;;355 Greenwich St;New York;NY;;;
Speedy Deli;;1271 Broadway # 1;New York;NY;;;
Speedy's;;1271 Broadway-At 32nd St;New York;NY;;;
Spice;;39 E 13th St-;New York;NY;;;
Spice;Chelsea;;New York;NY;Thai;;(212-989-1116)
Spice;Upper E. Side;1411 Second Ave;New York;NY;Asian \ Thai;$;(212-988-5348)
Spice Cove;East Village;104 Second Ave.;New York;NY;Thai \ Indian;$$;(212-674-8884)
Spice Fusion;;777 8th Avenue;New York;NY;;;
Spice Market;Meatpacking District;403 W 13th St;New York;NY;Malaysian \ Indian;$$$;(212-675-2322)
Spice Market;W. Village;;New York;NY;;;
Spice Noodle;;1744 1st Ave-Btwn 90th & 91st St;New York;NY;;;
Spice Thai Hot & Cool;;1411 2nd Ave;New York;NY;;;
Spice1411;;2nd Ave-;New York;NY;;;
Spice199;;8th Ave-;New York;NY;;;
Spice39 E;;13th St-;New York;NY;;;
Spicy Pot Express Caribbean & American R;;2173 2nd Ave;New York;NY;;;
SpiegelworldPier;;17-At South Street;New York;NY;;;
Spiga;Upper West Side;1561 Second Ave;New York;NY;Italian;$$$;(212-362-5506)
Spiga200 W;;84th St-;New York;NY;;;
Spigolo;Upper E. Side;1561 Second Ave;New York;NY;Italian;$$$;(212-744-1100)
Spigolo15;;61 2nd Ave-;New York;NY;;;
Spinelli's Pizza;;425 7th Ave-Btwn 33rd & 34th St;New York;NY;;;
Spirit Cruises;;W 23rdst Piier 62 # 200;New York;NY;;;
Spitzer's Corner;Lower East Side;;New York;NY;American;;(212-228-0027)
Splendid China;;2038 Amsterdam Ave-At 161st St;New York;NY;;;
Spoon;;141 First Avenue;New York;NY;;;
Spoon;Flatiron;;New York;NY;;;
Spoonbread Two;;366 W 110th St;New York;NY;;;
Spoons Squared Inc;;235 East 53rd Street;New York;NY;;;
Spoons Squared Inc;Midtown East;;New York;NY;;;
Spotlight Live;Times Square;;New York;NY;;;
Spotlight Live (CLOSED);;;New York;NY;;;
Spotlight Live (CLOSED);Theater;1604 Broadway;New York;NY;American;$$$$;(212-262-1111)
Spotted Pig;West Village;The, 314 W 11th St;New York;NY;British;$$$;
Spring Joy;;172 8th Ave;New York;NY;;;
Spring Joy;Chelsea;;New York;NY;;;
Spring Street Natural Restaurant;Nolita;62 Spring St;New York;NY;Vegetarian;$;
Spring Street Natural Restaurant;Soho;62 Spring St at Lafayette St;New York;NY;;;
Spring Street Natural Restaurant;Tribeca/soho;;New York;NY;;;
Spring Street Natural Restaurant and Bar;;Health;New York;NY;;;
Spunto;;;New York;NY;;;
Spy Bar;;101 Greene St;New York;NY;;;
Square Diner Corp;Lower Manhattan;;New York;NY;;;
Square Meal;Upper East Side;30 E 92nd St btwn 5th Ave and Madison...;New York;NY;American;;(212-860-9872)
Sripa Diner;;205 Hudson St;New York;NY;;;
St Carlos Bakery Inc;;E 172 103;New York;NY;;;
St Charlie's Restaurant;Lower Manhattan;;New York;NY;;;
St Marks Pizza;;23 3rd Ave;New York;NY;;;
St. Andrew's;Midtown West;;New York;NY;;;
St. Andrews;;120 W 44th St-Btwn Bway & Sixth Ave;New York;NY;;;
St. Andrews;Times Square;;New York;NY;;;
St. Andrews Restaurant and Bar;;120 West 44th Street;New York;NY;;;
St. Dymphna's;E. Village;;New York;NY;British & Irish;;(212-254-6636)
St. James Gate;;441 Amsterdam Ave-At 81st St;New York;NY;;;
St. Maggie's Cafe;Lower Manhattan;;New York;NY;;;
St. Maggies Cafe;;120 Wall;New York;NY;;;
St. Marks Ale House;East Village;2 St. Marks Pl.;New York;NY;;;
Stage Coach Deli;Midtown West;;New York;NY;Deli;$;
Stage Deli;Upper East Side;1481 Second Ave at 77th St;New York;NY;American;;(212-439-9989)
Stage Deli & Restaurant Inc;Midtown West;834 7th Ave;New York;NY;American;;(212-245-7850)
Stage Delicatessen;;834 7th Avenue;New York;NY;;;
Stage Door;;5 Penn Plaza-Corner of 8th Ave & 33rd St;New York;NY;;;
Stage Door Deli;;26 Vesey St-Btwn Broadway & Church St;New York;NY;;;
Stage Restaurant;;128 2nd Ave-Btwn 7th & 8th St;New York;NY;;;
Stage Star Cafe;;105 W 55th St-Btwn 6th & 7th Ave;New York;NY;;;
Stage Store Deli;;99 Maiden Ln;New York;NY;;;
Staghorn Steakhouse;Midtown West;;New York;NY;Steakhouses;;(212-239-0923)
Stand;Greenwich Village;24 E. 12th Street;New York;NY;American;$;(212-488-5900)
Stand;West Village;;New York;NY;;;
Stand24 E;;12th St-;New York;NY;;;
Standard;;158 1st Ave;New York;NY;;;
Standard Notions;;161 Ludlow St # 1;New York;NY;;;
Stanton Social;E. Village;;New York;NY;;;
Stanton Social;Lower East Side;99 Stanton St;New York;NY;International;$$$;
Stanton Social Club;;99 Stanton Street;New York;NY;Small Plates;$$$;
Stanton24;;4 E 79th St-;New York;NY;;;
Star Cafe;;19 Division St-;New York;NY;;;
Star Coffee Shop;;541 Columbus Ave-At 86th St;New York;NY;;;
Star Deli;;65 Leonard St-Corner of Church St;New York;NY;;;
Star Deli and Grocery;;325 2nd Avenue;New York;NY;;;
Star Diner;;1462 1st Ave-At 76th St;New York;NY;;;
Star Diner Restaurant Inc;Midtown West;;New York;NY;;;
Star Express;;140 Fulton St;New York;NY;;;
Star Fried Chicken;Upper E. Side;;New York;NY;;;
Star Fried Chicken Inc;;1764 1st Ave;New York;NY;;;
Star Gourmet;;797 6th Ave-At 27th St;New York;NY;;;
Star Lite Deli;;212 W 44th St-Btwn 7th & 8th Ave;New York;NY;;;
Star Lounge;;50 Central Park S-Btwn 5th & 6th Ave;New York;NY;;;
Starbucks;;13-25 Astor Place;New York;NY;;;
Starbucks Coffee;;10 Union Square East;New York;NY;;;
Stardust Chinese;Tribeca/soho;;New York;NY;;;
Stardust Chinese Restaurant;;162 Lafayette St;New York;NY;;;
Stardust Diner;Midtown West;;New York;NY;;;
Stargate Restaurant;;1580 3rd Ave;New York;NY;;;
Stargate Restaurant;Upper E. Side;;New York;NY;;;
Starks Veranda Restaurant;;319 Broadway;New York;NY;;;
Starlight Deli;;212 West 44th Street;New York;NY;;;
Starlight Restaurant & Deli;;211 E 46thst Grround;New York;NY;;;
Starlight Restaurant & Deli;Midtown East;;New York;NY;;;
Starlight Restaurant & Diner;;211 E 46th St;New York;NY;;;
Starlite Diner;;1279 1st Ave-At 69th St;New York;NY;;;
Starlite Diner Cafe;;1279 1st Ave # 1;New York;NY;;;
Starlite Diner Cafe;Upper E. Side;;New York;NY;;;
Starrett Restaurant Inc;;601 W 26th St # 1;New York;NY;;;
Starvin' Marvin Cafe;;171 W 23rd St-Btwn 6th & 7th Ave;New York;NY;;;
Starwich;;525 West 42nd Street;New York;NY;;;
Starwich;Hell's Kitchen;;New York;NY;;;
Steak & Hoagies;;1657 Madison Ave-Btwn 110th & 111th St;New York;NY;;;
Steak & Seafood (Show All);;147 West 43rd Street;New York;NY;;;
Steak Frites;Flatiron/u. Sq.;;New York;NY;;;
Steak Frites;Soho;225 Varick St-at Clarkson St;New York;NY;Steakhouses;;(212-463-7101)
Steak Frites;Union Square;9 East 16th Street;New York;NY;French;$$;
Steamer's Landing;Lower Manhattan;;New York;NY;;;
Steamers Landing;;375 S End Ave;New York;NY;;;
Steamers Landing;Battery Park City;;New York;NY;;;
Stella;Tribeca/soho;;New York;NY;;;
Stella Del Mare;Murray Hill;346 Lexington Avenue;New York;NY;Italian;$$$;
Stella Maris;Financial/battery Pk;213 Front St.;New York;NY;European \ French;$$;(212-233-2417)
Stella di Mare;Murray Hill;;New York;NY;;;
Stella's Pizza;;110 9th Ave-Btwn 17th & 18th St;New York;NY;;;
Stepmama;;199 East 3rd Street;New York;NY;;;
Stepmama;E. Village;;New York;NY;;;
Steve's Pizza;;110 Trinity Pl-At Cedar St;New York;NY;;;
Sticky Fingers;Lower E. Side;;New York;NY;Thai;;(212-274-8208)
Stingy Lulus;;129 Saint Marks Pl;New York;NY;;;
Stir;;1363 1st Ave-At 73rd St;New York;NY;;;
Stir Cafe;;32 Broadway-Btwn Whitehall St & Exchange Pl;New York;NY;;;
Stir1363;;1st Ave-;New York;NY;;;
Stitch Bar & Lounge;;247 W 37th St-Btwn 7th & 8th Ave;New York;NY;;;
Stk;;26 Little West 12th Street;New York;NY;;;
Stock & Tankard;;587 3rd Ave;New York;NY;;;
Stogo;East Village;159 Second Ave-at 10th St;New York;NY;Food or Beverage Shop;;(212-677-2301)
Stogo159;;2nd Ave-;New York;NY;;;
Stone Creek;;140 E 27th St-Btwn 3rd & Lexington Ave;New York;NY;;;
Stone Park Cafe;Park Slope;;New York;NY;;;
Stone Rose;;10 Columbus Circle;New York;NY;;;
Stone Rose;Columbus Circle;;New York;NY;;;
Stone Street Tavern;;52 Stone Street(Hanover Square + Coentie;New York;NY;;;
Stone Street Tavern;Financial/battery Pk;;New York;NY;;;
Stoned Crow;;85 Washington Pl;New York;NY;;;
Stonewall;;53 Christopher St;New York;NY;;;
Stonewall Bistro;;113 7th Ave;New York;NY;;;
Stop;;1253143 Broadway-Btwn La Salle St & Tiemann Pl;New York;NY;;;
Stop 1253;;143 Broadway-;New York;NY;;;
Stout NYC;;133 West 33rd Street;New York;NY;;;
Strada;;57 Ristorante Italiano315 W 57th St-Btwn 8th & 9th Ave;New York;NY;;;
Strada 57;Midtown West;;New York;NY;;;
Strada 57 Ristorante;;315 West 57th Street;New York;NY;;;
Strand Diner;;208 W 96th St;New York;NY;;;
Strange Taste;Chinatown;20 Henry St.;New York;NY;;;
Streetcar Cafe;;370 W 46th St;New York;NY;;;
Streetcar Cafe;Midtown West;;New York;NY;;;
Strictly Roots;;2058 Adam Clayton Powell Blvd-At 123rd St;New York;NY;;;
Strictly Roots;Harlem;;New York;NY;;;
Strictly Roots Restaurant;;2058 7th Ave;New York;NY;;;
Stringfellows Of New York Ltd;Flatiron/u. Sq.;;New York;NY;;;
Strip House;West Village;;New York;NY;;;
Strip House - New York;Greenwich Village;13 E 12th St;New York;NY;Steakhouse \ Steakhouses;$$$;(212-328-0000)
Strokos Deli;;888 10th Ave-At 58th St;New York;NY;;;
Strokos Pizza;;1090 Amsterdam Ave-At 114th St;New York;NY;;;
Stromboli Pizza;;83 Saint Marks Pl-At 1st Ave;New York;NY;;;
Stromboli Pizza Inc;E. Village;;New York;NY;;;
Stromboli Pizzeria;;112 University Pl-Btwn E 12th St & 13th St;New York;NY;;;
Stromboli Pizzeria;West Village;;New York;NY;;;
Strombolis;;83 St Marks Place;New York;NY;;;
Studio Coffee Shop;;630 9th Ave;New York;NY;;;
Studio Coffee Shop;Midtown West;;New York;NY;;;
Stumble Inn;;1454 2nd Ave-Btwn 75th & 76th St;New York;NY;;;
Stuyvesant Restaurant;;286 1st Ave # A;New York;NY;;;
Stuyvesant Town Cafe;;313 1st Ave;New York;NY;;;
Su Ra;East Village;;New York;NY;;;
Suba (CLOSED);Lower E. Side;109 Ludlow St;New York;NY;Spanish;$$$;(212-982-5714)
Suba (CLOSED);Lower East Side;;New York;NY;Spanish;;(212-982-5714)
Subsconscious;;1213 Amsterdam Ave-Btwn 119th & 120th St;New York;NY;;;
Subtle Tea;;121 Madison Ave-At 30th St;New York;NY;;;
Subway;;106 Greenwich Street;New York;NY;;;
Subway Restaurant;;926 2nd Avenue;New York;NY;;;
Subway Sandwich Shop;;32 E 23rd St;New York;NY;;;
Subway Sandwich Sop;;1411 2nd Ave;New York;NY;;;
Subway Sandwiches & Salads;;165 Church St;New York;NY;;;
Success Chinese Restaurant;;763 Avenue Of The Americas;New York;NY;;;
Success Chinese Restaurant;Chelsea;;New York;NY;;;
Sucelt Coffee Shop (CLOSED);;200 West 14th Street;New York;NY;;;
Sud;W. Village;;New York;NY;;;
Suenos;;311 W 17th St-Btwn 8th & 9th Ave;New York;NY;;;
Suenos311 W;;17th St-;New York;NY;;;
Sueños;Chelsea;311 W 17th St;New York;NY;Mexican;$$$;(212-243-1333)
Sugar Bar;Upper West Side;254 W 72nd St-between Broadway and West End Ave;New York;NY;Caribbean;;(212-579-0222)
Sugar Bar & Restaurant;;311 Church St Frnt;New York;NY;;;
Sugar Cafe;Lower East Side;200 Allen St-Btwn Houston & Stanton St;New York;NY;Cafés;;(212-260-1122)
Sugar Deli Food Center;;468 9th Ave-At 36th St;New York;NY;;;
Sugar Hill Bistro;Harlem;;New York;NY;;;
Sugar Hill Bistro (CLOSED);Columbia University–city College;458 W 145th St-between Convent and Amsterdam Aves;New York;NY;American Regional;;(212-491-5505)
Sugar Sweet Sunshine Bakery;Lower East Side;126 Rivington St.;New York;NY;Food or Beverage Shop;;(212-995-1960)
Sugarcane;;243 Park Avenue South;New York;NY;;;
Sugarcane;Park Slope;;New York;NY;;;
Sugarplum Bakery;;Delivery in NYC;New York;NY;;;
Sugasawa Limited;;467 Columbus Ave;New York;NY;;;
Sugiyama;Midtown West;251 W 55th St;New York;NY;Japanese;$$$$;(212-956-0670)
Sugo! e Basilico (CLOSED);;545 5th Avenue;New York;NY;;;
Sui;Lower East Side;;New York;NY;Japanese;$$$;
Suibi Japanese Restaurant;;232 E 53rd St;New York;NY;;;
Suibi Japanese Restaurant;Midtown East;;New York;NY;;;
Sukhadia;;17 W 45th St-Btwn 5th & 6th Ave;New York;NY;;;
Sukhadia's Gokul Indian Gourmet;West 40s;17 W 45th St.;New York;NY;;;
Sukhadia’s;Midtown West;;New York;NY;;;
Sukhothai West;;411 West 42 Street;New York;NY;;;
Sullivan Diner;Greenwich Village;169 Sullivan St-at W Houston St;New York;NY;Cafés & diners;;(212-228-6091)
Sullivan Diner;West Village;;New York;NY;;;
Sullivan Street Bakery;Midtown West;;New York;NY;Food or Beverage Shop;;(212-265-5580)
Sultan II;Flatiron/u. Sq.;;New York;NY;;;
Sultana Cafe;;128 E 4th St-Btwn 1st & 2nd Ave;New York;NY;;;
Suma Sushi;;964 Amsterdam Ave-Btwn 107th & 108th St;New York;NY;;;
Sumile;W. Village;;New York;NY;Japanese;;(212-989-7699)
Sumile Sushi;Greenwich Village;;New York;NY;;;
Summers Restaurant & Bar;;49 Clinton Street;New York;NY;;;
Sumo;;273 Mott Street;New York;NY;;;
Sumo Restaurant;;106 8th Ave;New York;NY;;;
Sumou Japanese Restaurant Inc;;104 John St;New York;NY;;;
Sumou Japanese Restaurant Inc;Lower Manhattan;;New York;NY;;;
Sun Cafe;;67 Reade St-Btwn Bway & Church St;New York;NY;;;
Sun Dance Cafe;;865 Ave Of The Americas # 1;New York;NY;;;
Sun Deli & Pizzeria;;1544 Madison Ave-Btwn 104th & 105th St;New York;NY;;;
Sun Dou;Soho;214 Grand St.;New York;NY;Chinese;;(212-965-9663)
Sun Dou Dumpling Shop;;;New York;NY;;;
Sun Golden Island;Chinatown;;New York;NY;;;
Sun Gourmet Deli;;440 9th Ave-Corner of 35th St;New York;NY;;;
Sun Lee's Gourmet Deli;;321 5th Ave-Btwn 32nd & 33rd St;New York;NY;;;
Sun Lin Garden Restaurant Inc;;69 Bayard St;New York;NY;;;
Sun Lok Kee Rice Shop;Chinatown;;New York;NY;;;
Sun Lok Kee Rice Shop Inc;;13 Mott St;New York;NY;;;
Sun Qiang Restaurant;;7 Eldridge St;New York;NY;;;
Sun Say Gay Restaurant Inc;Chinatown;;New York;NY;;;
Sun Say Gay Restrnt Inc;;220 Canal St;New York;NY;;;
Sun Sun Noodle House;;918 8th Ave;New York;NY;;;
Sun Tin Yick;;100 Mott St;New York;NY;;;
Sun Tin Yick;Chinatown;;New York;NY;;;
Sun Wah Coffee Shop;;19 Pike St;New York;NY;;;
Sun Yip;;7 W 45th St-Btwn 5th & 6th Ave;New York;NY;;;
Sun Yip7 W;;45th St-;New York;NY;;;
Sun-Chan;;2707 Broadway-Btwn 103rd & 104th St;New York;NY;;;
Sunagawa;;343 Lexington Avenue;New York;NY;;;
Sunberry's Cafe;;106 E 60th St-Btwn Park & Lexington Ave;New York;NY;;;
Sunburnt Cow;East Village;137 Ave. C;New York;NY;;;
Sunburst Espresso Bar;;206 3rd Ave-At 18th St;New York;NY;;;
Sundaes and Cones;East Village;;New York;NY;Cafés;;(212-979-9398)
Sunflower Diner;;359 3rd Ave-At 26th St;New York;NY;;;
Sung Chu Mei Chinese Restaurant;;615 Hudson St;New York;NY;;;
Sung Lin;Tribeca/soho;;New York;NY;;;
Sungarden;;Park Ave;New York;NY;;;
Sungarden;Midtown East;;New York;NY;;;
Sunny Chinese Cuisine;;1425 3rd Ave-;New York;NY;;;
Sunny East Restaurant;;21 W 39th St;New York;NY;;;
Sunny East Restaurant;Midtown West;;New York;NY;;;
Sunrise 27;;27 Division Street;New York;NY;;;
Sunrise 27;Chinatown;;New York;NY;;;
Sunrise Cuisine;;2317 1st Avenue;New York;NY;;;
Sunrise Deli;;Deli/Sandwich/Subs;New York;NY;;;
Sunrise Delicatessen;;575 7th Ave-Btwn 40th & 41st St;New York;NY;;;
Sunrise Mart;East Village;;New York;NY;Food or Beverage Shop;;(212-598-3040)
Sunshine Deli;;50 W 23rd St;New York;NY;;;
Sunshine Kitchen;;695 Saint Nicholas Ave;New York;NY;;;
Sunshine Restaurant;Chinatown/little Italy;46 Bowery-between Bayard and Canal Sts;New York;NY;Chinese;;(212-374-1319)
Super Green;;52 A Sherman Ave-Btwn Thayer & Arden St;New York;NY;;;
Super Sandwich;;265 Columbus Ave-Btwn 72nd & 73rd St;New York;NY;;;
Super Tacos;;96th St & Broadway-SW Corner;New York;NY;;;
Super Tacos;Upper W. Side;;New York;NY;;;
Super Taste;Chinatown/little Italy;26 Eldridge St-at Canal St;New York;NY;Chinese;;(212-625-1198)
Super Taste Restaurant;Lower East Side;;New York;NY;;;
Supermac;Chelsea;;New York;NY;American;;(212-760-1900)
Supper;E. Village;156 E Second St;New York;NY;Italian;$$;(212-477-7600)
Supper Club;;240 W 47th St;New York;NY;;;
Supper Restaurant;East Village;156 E. 2nd Street;New York;NY;;;
Supper156;;2nd St-;New York;NY;;;
Sura;;105 East 9th Street;New York;NY;;;
Sura Thai Kitchen;;2656 Broadway-At 101st St;New York;NY;;;
