level_0;level_1;ristorante;indirizzo;Score;restaurant_x;address_x;addressGoogle_x;country_x;neighborhood_x;type_x;phone_x;restaurant_y;address_y;addressGoogle_y;country_y;neighborhood_y;type_y;phone_y
12318;2526;0,933;1;1,933;Vesuvio Bakery & Cafe;160 Prince St-Btwn W Bway & Thompson St;160 Prince St;;;;;Vesuvio Bakery; 160 Prince St-between West Broadway and Thompson St;160 Prince St;New York;Soho;Cafés & diners;(212-925-8248)
12319;12318;0,940;1;1,940;Vesuvio Bakery & Cafe (CLOSED);160 Prince St-;160 Prince St;;;;;Vesuvio Bakery & Cafe;160 Prince St-Btwn W Bway & Thompson St;160 Prince St;;;;
12321;7719;0,886;1;1,886;Via Italia Ristorante;45 W 46th St-Btwn 5th & 6th Ave;45 W 46th St;;;;;Via Italia Inc;45 W 46th St;45 W 46th St;New York;;;
12323;12322;0,900;1;1,900;Via Oreto (CLOSED);1121 1st Ave-Btwn 61st & 62nd St;1121 1st Avenue;;;;;Via Oreto;1121 1st Ave-Btwn 61st & 62nd St;1121 1st Avenue;;;;
12331;7727;0,875;1;1,875;Vico Ristorante;1302 Madison Ave-Btwn 92nd to 93rd St;1302 Madison Ave;;;;;Vico Madison Av Ristorante;1302 Madison Ave;1302 Madison Ave;New York;;;
12332;7734;0,981;1;1,981;Viennese Gourmet Deli;475 Lexington Ave-At 46th St;475 Lexington Ave;;;;;Vienesse Gourmet Deli;475 Lexington Ave;475 Lexington Ave;New York;;;
12443;12442;0,986;1;1,986;Wondee Siam V;969 Amsterdam Ave-;969 Amsterdam Ave;;;;;Wondee Siam IV;969 Amsterdam Ave-At 108th St;969 Amsterdam Ave;;;;
12491;12490;0,900;1;1,900;YourAsian (CLOSED);90 Chambers St-Btwn Church St & Bwy;90 Chambers St;;;;;YourAsian;90 Chambers St-Btwn Church St & Bwy;90 Chambers St;;;;
12526;2628;0,853;1;1,853;Zemi Restaurant;130 9th Ave-Btwn 18th & 19th St;130 9th Ave;;;;;Zemi; 130 Ninth Ave-at 18th St;130 9th Ave;New York;Chelsea;Eclectic;(212-924-6950)
12532;12531;0,862;1;1,862;Zest (CLOSED);1441 Broadway-Btwn 40th & 41st St;1441 Broadway;;;;;Zest;1441 Broadway-Btwn 40th & 41st St;1441 Broadway;;;;
12543;12542;0,940;1;1,940;Zipper Factory Tavern (CLOSED);336 W 37th St-;336 W 37th St;;;;;Zipper Factory Tavern;336 W 37th St-Btwn 8th & 9th Ave;336 W 37th St;;;;
12569;12568;0,894;1;1,894;chickpea (CLOSED);210 E 14th St-;210 E 14th St;;;;;chickpea;210 E 14th St-Btwn 2nd & 3rd Ave;210 E 14th St;;;;
12621;2713;0,898;1;1,898;1657 Broadway Gourmet;1657 Broadway;1657 Broadway;New York, NY, 10019;;;;1657 Broadway Deli Ltd;1657 Broadway;1657 Broadway;New York;;;
12629;7957;0,876;1;1,876;44 Restaurant @ The Royalton Hotel;44 West 44th Street;44 W 44th St;New York, NY, 10036;;;;44 Restaurant;44 West 44th Street;44 W 44th St;;;;
12637;23;0,762;1;1,762;7A Cafe;109 Avenue A;109 Avenue A;New York, NY, 10009;;;;7A; 109 Ave A-at 7th St;109 Avenue A;New York;East Village;American;(212-673-6583)
12649;8398;0,917;1;1,917;Aceluck Thai;530 9th Avenue;530 9th Ave;New York, NY, 10018;;;;Aceluck;530 9th Ave-Btwn 39th & 40th St;530 9th Ave;;;;
12654;8405;0,900;1;1,900;Africa Kine Restaurant;256 West 116th Street;256 W 116th St;New York, NY, 10026;;;;Africa Kine;256 W 116th St-Btwn 7th & 8th Ave;256 W 116th St;;;;
12655;2966;0,962;1;1,962;Africa Restaurant # 1;247 West 116th Street;247 W 116th St;New York, NY, 10026;;;;Africa Restaurant;247 W 116th St;247 W 116th St;New York;;;
12661;7975;0,894;1;1,894;Al Forno Pizzeria;1484 2nd Avenue;1484 2nd Ave;New York, NY, 10021;;;;Al Forno;1484 2nd Avenue;1484 2nd Ave;;;;
12664;75;0,911;1;1,911;Algonquin Hotel Round Table;59 West 44th Street;59 W 44th St;New York, NY, 10036;;;;Algonquin Hotel; 59 W 44th St-between Fifth and Sixth Aves;59 W 44th St;New York;Midtown West;American;(212-840-6800)
12671;7979;0,871;1;1,871;Amalia Restaurant;204 West 55th Street;204 W 55th St;New York, NY, 10019;;;;Amalia;204 West 55th Street;204 W 55th St;;;;
12682;8485;0,965;1;1,965;Angelo's Pizzeria;1043 2nd Avenue;1043 2nd Ave;New York, NY, 10022;;;;Angelo's Pizza;1043 2nd Ave-At 55th St;1043 2nd Ave;;;;
12689;3134;0,920;1;1,920;Antique Cafe Chelsea;234 West 27th;234 W 27th St;New York, NY, 10001;;;;Antique Cafe;234 West 27;234 W 27th St;New York;;;
12694;3202;0,956;1;1,956;Arte Café;106 West 73rd Street;106 W 73rd St;New York, NY, 10023;;;;Arte Cafe;106 W 73rd St;106 W 73rd St;New York;;;
12699;149;0,871;1;1,871;Askew (CLOSED);504 La Guardia Place;504 LaGuardia Pl;New York, NY, 10012;;;;Askew; 504 La Guardia Pl-between Bleecker and Houston Sts;504 LaGuardia Pl;New York;Greenwich Village;Eclectic;(212-529-3560)
12702;160;0,980;1;1,980;Atomic Wings @ Bar Costal;1495 1st Avenue;1495 1st Avenue;New York, NY, 10021;;;;Atomic Wings @ Bar Coastal; 1495 First Ave-at 78th St;1495 1st Avenue;New York;Upper East Side;American;(212-772-8400)
12707;164;0,887;1;1,887;Aureole (CLOSED);34 East 61st Street;34 E 61st St;New York, NY, 10021;;;;Aureole; 34 E 61st St-between Madison and Park Aves;34 E 61st St;New York;Upper East Side;American Creative;(212-319-1660)
12709;171;0,838;1;1,838;Awash Ethiopian Restaurant;947 Amsterdam Avenue;947 Amsterdam Ave;New York, NY, 10025;;;;Awash; 947 Amsterdam Ave-between 106th and 107th Sts;947 Amsterdam Ave;New York;Upper West Side;African: Ethiopian;(212-961-1416)
12711;176;0,857;1;1,857;Azucar (Guantanamera);939 8th Avenue;939 8th Ave;New York, NY, 10019;;;;Azucar; 939 Eighth Ave-between 55th and 56th Sts;939 8th Ave;New York;Midtown West;Caribbean: Cuban;(212-262-5354)
12712;3268;0,960;1;1,960;Azuri Café;465 West 51st Street;465 W 51st St;New York, NY, 10019;;;;Azuri Cafe;465 W 51st St;465 W 51st St;New York;;;
12717;184;0,917;1;1,917;B3 Resturant & Lounge (Closed);33 Avenue B at 3rd Street;33 Avenue B;New York, NY, 10009;;;;B3 Restaurant & Lounge; 33 Ave B-at 3rd St;33 Avenue B;New York;East Village;American;(212-614-9755)
12725;3311;0,879;1;1,879;Bagelfeller's;36 W 48th Street;36 W 48th St;New York, NY, 10036;;;;Bagelfeller Cafe Inc;36 West 48th Street;36 W 48th St;New York;;;
12728;3316;0,950;1;1,950;Baker Street Pub;1152 1st Avenue;1152 1st Avenue;New York, NY, 10002;;;;Baker Street;1152 First Avenue;1152 1st Avenue;New York;;;
12732;3335;0,967;1;1,967;Bangkok Café;27 East 20th Street;27 E 20th St;New York, NY, 10003;;;;Bangkok Cafe;27 East 20th Street;27 E 20th St;New York;;;
12741;8627;0,956;1;1,956;Barmarché;14 Spring Street;14 Spring St;New York, NY, 10012;;;;Barmarche;14 Spring St-At Elizabeth St;14 Spring St;;;;
12749;3403;0,891;1;1,891;Beard Papa Sweets Cafe;2167 Broadway;2167 Broadway;New York, NY, 10024;;;;Beard Papa;2167 Broadway;2167 Broadway;New York;;;
12761;8694;0,872;1;1,872;Billie's Black Bar, Lounge & Restaurant;271 West 119th Street;271 W 119th St;New York, NY, 10026;;;;Billie's Black;271 W 119th St-Btwn Frederick Douglass Blvd & St Nicholas;271 W 119th St;;;;
12762;8030;0,952;1;1,952;Bistecca Fiorentina Steak;317 West 46th Streeet;317 W 46th St;New York, NY, 10036;;;;Bistecca Fiorentina;317 West 46th Street;317 W 46th St;;;;
12763;3532;0,914;1;1,914;Bistro Du Nord;1312 Madison Avenue;1312 Madison Ave;New York, NY, 10128;;;;Bistro Du NORD;1312 Madison Avenue;1312 Madison Ave;New York;;;
12766;8033;0,917;1;1,917;Blair Perrone Steakhouse (CLOSED);885 2nd Avenue;885 2nd Ave;New York, NY, 10017;;;;Blair Perrone Steak House;885 Second Avenue;885 2nd Ave;;;;
12769;3599;0,900;1;1,900;Blue Mill (CLOSED);50 Commerce Street;50 Commerce St;New York, NY, 10014;;;;Blue Mill;50 Commerce St;50 Commerce St;New York;;;
12772;8737;0,956;1;1,956;Boi to Go;800 2nd Avenue;800 2nd Ave;New York, NY, 10017;;;;Boi To Go;800 2nd Ave-Btwn 42nd & 43rd St;800 2nd Ave;;;;
12773;344;0,880;1;1,880;Bondi Road Fish And Chips;153 Rivington Street;153 Rivington St;New York, NY, 10002;;;;Bondi Road; 153 Rivington St-between Clinton and Suffolk Sts;153 Rivington St;New York;Lower East Side;Australian & New Zealand;(212-253-5311)
12774;345;0,917;1;1,917;Bone Lick Park Bar-B-Que;75 Greenwich Avenue;75 Greenwich Ave;New York, NY, 10014;;;;Bone Lick Park; 75 Greenwich Ave-between Seventh Ave South and Bank St;75 Greenwich Ave;New York;West Village;Barbeque;(212-647-9600)
12785;3713;0,954;1;1,954;Broncas Restaurant Tapas Bar;91 Christopher Street;91 Christopher St;New York, NY, 10014;;;;Broncas Restaurant And Tapas Bar;91 Christopher Street;91 Christopher St;New York;;;
12811;8049;0,986;1;1,986;Cafe D'Alsace;1695 2nd Avenue;1695 2nd Ave;New York, NY, 10128;;;;Cafe D' Alsace;1695 2nd Avenue;1695 2nd Ave;;;;
12812;3869;0,879;1;1,879;Cafe Español;78 Carmine Street;78 Carmine St;New York, NY, 10014;;;;Cafe Espanol On Carmine;78 Carmine Street;78 Carmine St;New York;;;
12824;458;0,987;1;1,987;Caffe Raffaella;134 7th Avenue South;134 7th Ave S;New York, NY, 10014;;;;Caffe Rafaella; 134 Seventh Ave South-between Charles and W 10th Sts;134 7th Ave S;New York;West Village;Cafés;(212-929-7247)
12838;3998;0,944;1;1,944;Cambalache;406 East 64th Street;406 E 64th St;New York, NY, 10021;;;;Camba Lache;406 East 64;406 E 64th St;New York;;;
12846;8058;0,851;1;1,851;Carolines;1626 Broadway;1626 Broadway;New York, NY, 10019;;;;Caroline's Comedy Nation Restaurant;1626 Broadway;1626 Broadway;;;;
12856;8066;0,880;1;1,880;Chanto (CLOSED);133 7th Avenue South;133 7th Ave S;New York, NY, 10014;;;;Chanto;133 Seventh Avenue South;133 7th Ave S;;;;
12865;12864;0,824;1;1,824;Chelsea Wine Vault;Chelsea Market, 75 9th Avenue;75 9th Ave;New York, NY, 10011;;;;Chelsea Wholesale Flower Market;75 9th Avenue;75 9th Ave;New York, NY, 10011;;;
12867;4223;0,922;1;1,922;Cheyenne Diner (CLOSED);411 9th Avenue;411 9th Ave;New York, NY, 10001;;;;Cheyenne Diner;411 9th Avenue;411 9th Ave;New York;;;
12870;9023;0,848;1;1,848;Chiam Chinese Cuisine;160 East 48th Street;160 E 48th St;New York, NY, 10017;;;;Chiam;160 E 48th St-Btwn Lexington & 3rd Ave;160 E 48th St;;;;
12871;9025;0,919;1;1,919;Chibi's Sake Bar;238 Mott Street;238 Mott St;New York, NY, 10012;;;;Chibi's Bar;238 Mott St-Btwn Prince & Spring St;238 Mott St;;;;
12877;574;0,840;1;1,840;China 1 Antique Restaurant & Lounge;50 Avenue B;50 Avenue B;New York, NY, 10009;;;;China 1; 50 Ave B-between 3rd and 4th Sts;50 Avenue B;New York;East Village;Chinese;(212-375-0665)
12879;4311;0,985;1;1,985;Choice Kitchen Cocktails;380 3rd Avenue;380 3rd Ave;New York, NY, 10016;;;;Choice Kitchen & Cocktails;380 Third Ave;380 3rd Ave;New York;;;
12880;9059;0,857;1;1,857;Chop't Creative Salad;60 East 56th Street;60 E 56th St;New York, NY, 10022;;;;Chop't;60 E 56th St-Btwn Park & Madison Ave;60 E 56th St;;;;
12886;4353;0,916;1;1,916;Cinema Cafe 60th St;45 East 60th Street;45 E 60th St;New York, NY, 10022;;;;Cinema Cafe;45 East 60th St;45 E 60th St;New York;;;
12891;9127;0,840;1;1,840;Cones: Ice Cream Artisans;272 Bleecker Street;272 Bleecker St;New York, NY, 10014;;;;Cones;272 Bleecker St-Btwn Morton & Jones St;272 Bleecker St;;;;
12892;4441;0,956;1;1,956;Confetti Pasta Inc;5 East 38TH Street;5 E 38th St;New York, NY, 10016;;;;Confetti Pasta;5 E 38th St;5 E 38th St;New York;;;
12908;4516;0,967;1;1,967;Cupcake Café;522 9th Avenue at 39th Street;522 9th Ave;New York, NY, 10018;;;;Cupcake Cafe;522 9th Ave;522 9th Ave;New York;;;
12916;4533;0,867;1;1,867;Da Filippo Restaurante Italian;1315 2nd Avenue;1315 2nd Ave;New York, NY, 10021;;;;Da Filippo;1315 2nd Ave;1315 2nd Ave;New York;;;
12920;9226;0,912;1;1,912;Dallas Jones Barbecue;178 West Houston Street;178 W Houston St;New York, NY, 10014;;;;Dallas Jones Bar-B-Q;178 W Houston St-At Bedford St;178 W Houston St;;;;
12930;9253;0,915;1;1,915;Death & Company;433 East 6th Street;433 E 6th St;New York, NY, 10009;;;;Death & Co.;433 E 6th St-Btwn 1st Ave & Ave A;433 E 6th St;;;;
12933;4586;0,900;1;1,900;Delectica Catering;564 3rd Avenue;564 3rd Ave;New York, NY, 10016;;;;Delectica;564 3rd Ave;564 3rd Ave;New York;;;
12939;9277;0,878;1;1,878;Dervish Restaurant;146 West 47TH Street;146 W 47th St;New York, NY, 10036;;;;Dervish;146 W 47th St-Btwn 6th & 7th Ave;146 W 47th St;;;;
12940;12939;0,842;1;1,842;Dervish Turkish;146 West 47th Street;146 W 47th St;New York, NY, 10036;;;;Dervish Restaurant;146 West 47TH Street;146 W 47th St;New York, NY, 10036;;;
12955;9345;0,932;1;1,932;Don's Bogam Bbq & Wine Bar;17 East 32nd Street;17 E 32nd St;New York, NY, 10016;;;;Don's Bogam BBQ & Wine Bar;17 E 32nd St-Btwn Madison & 5th Ave;17 E 32nd St;;;;
12975;4700;0,968;1;1,968;East Corner Wonton;70 East Broadway at Division Street;70 E Broadway;New York, NY, 10002;;;;East Corner Won Ton;70 E Broadway;70 E Broadway;New York;;;
12977;9391;0,911;1;1,911;East Village Pizzeria;145 1St Avenue;145 1st Avenue;New York, NY, 10003;;;;East Village Pizza & Kebabs;145 1st Ave-At 9th St;145 1st Avenue;;;;
12987;9412;0,893;1;1,893;Eileen's Special Cheesecake;17 Cleveland Place;17 Cleveland Pl;New York, NY, 10012;;;;Eileen's Cheesecake;17 Cleveland Pl-At Kenmare & Centre St;17 Cleveland Pl;;;;
12991;4743;0,883;1;1,883;El Charro Restaurant;4 Charles Street;4 Charles St;New York, NY, 10014;;;;El Charro Espanol;4 Charles St;4 Charles St;New York;;;
13006;9480;0,867;1;1,867;Epices Du Traiteur;103 West 70th Street;103 W 70th St;New York, NY, 10023;;;;Epices;103 W 70th St-Btwn Broadway & Columbus Ave;103 W 70th St;;;;
13021;9556;0,878;1;1,878;Ferro's Restaurant;145 East 50th Street;145 E 50th St;New York, NY, 10022;;;;Ferro's;145 E 50th St-Btwn Lexington & 3rd Ave;145 E 50th St;;;;
13022;9558;0,867;1;1,867;Fetch Bar Grill;1649 3RD Avenue;1649 3rd Ave;New York, NY, 10128;;;;Fetch;1649 3rd Ave-Btwn 92nd & 93rd St;1649 3rd Ave;;;;
13033;4926;0,942;1;1,942;Flavored With One Love (CLOSED);1941 Madison Avenue;1941 Madison Ave;New York, NY, 10035;;;;Flavored With One Love;1941 Madison Ave;1941 Madison Ave;New York;;;
13037;914;0,907;1;1,907;Focolare Bistro;115 Mulberry Street;115 Mulberry St;New York, NY, 10013;;;;Focolare; 115 Mulberry Street-between Canal and Hester Sts;115 Mulberry St;New York;Chinatown/Little Italy;Italian;(212-993-5858)
13054;4990;0,901;1;1,901;Frutti di Mare;84 East 4th Street;84 E 4th St;New York, NY, 10003;;;;Frutti De Mare;84 E 4th St;84 E 4th St;New York;;;
13061;9670;0,853;1;1,853;Fusha Asian Cuisine;1065 1st Avenue;1065 1st Avenue;New York, NY, 10022;;;;Fusha;1065 1st Ave-At 58th St;1065 1st Avenue;;;;
13062;9685;0,862;1;1,862;Gajyumaru Japanese Restaurant;1659 1st Avenue;1659 1st Avenue;New York, NY, 10028;;;;Gajyumaru;1659 1st Ave-Btwn 86th & 87th St;1659 1st Avenue;;;;
13067;9704;0,938;1;1,938;Gatehouse;301 South End Avenue;301 South End Ave;New York, AL, 10280;;;;Gate House;301 S End Ave-At Albany St;301 South End Ave;;;;
13075;5073;0,909;1;1,909;Giovanni Venticinque;25 East 83rd Street;25 E 83rd St;New York, NY, 10028;;;;Giovanni Venti Cinque Restaurant;25 E 83rd St;25 E 83rd St;New York;;;
13076;9750;0,871;1;1,871;Giuliano's Pizzeria And Deli;88 Broad Street;88 Broad St;New York, NY, 10004;;;;Giuliano's;88 Broad St-At Stone St;88 Broad St;;;;
13078;9752;0,900;1;1,900;Gnocco Caffe;337 East 10th Street;337 E 10th St;New York, NY, 10009;;;;Gnocco;337 E 10th St-Btwn Ave A & Ave B;337 E 10th St;;;;
13096;9818;0,971;1;1,971;Green Tea Café;45 Mott Street;45 Mott St;New York, NY, 10013;;;;Green Tea Cafe;45 Mott St-Btwn Pell & Bayard St;45 Mott St;;;;
13115;5200;0,890;1;1,890;Halal Indo-Pak;1750 1st Avenue;1750 1st Avenue;New York, NY, 10128;;;;Halal Indo Pak Restaurant;1750 1st Ave;1750 1st Avenue;New York;;;
13140;9923;0,861;1;1,861;Hiroshi Japanese Fusion;585 3rd Avenue;585 3rd Ave;New York, NY, 10016;;;;Hiroshi;585 3rd Ave-Btwn 38th & 39th St;585 3rd Ave;;;;
13149;1089;0,924;1;1,924;Hoosmoos Asli;100 Kenmare Street;100 Kenmare St;New York, NY, 10012;;;;Hoomoos Asli; 100 Kenmare St-at Lafayette St;100 Kenmare St;New York;Chinatown/Little Italy;Middle Eastern;(212-966-0022)
13151;5348;0,872;1;1,872;Hunan 5th Avenue (CLOSED);323 5th Avenue;323 5th Ave;New York, NY, 10016;;;;Hunan 5th;323 5th Ave;323 5th Ave;New York;;;
13163;10003;0,845;1;1,845;Inase Sushi Restaurant;1586 1st Avenue;1586 1st Avenue;New York, NY, 10028;;;;Inase;1586 1st Ave-Btwn 82nd & 83rd St;1586 1st Avenue;;;;
13171;10030;0,967;1;1,967;Island Burgers And Shakes;766 9th Avenue;766 9th Ave;New York, NY, 10001;;;;Island Burgers & Shakes;766 9th Ave-Btwn 51st & 52nd St;766 9th Ave;;;;
13176;10044;0,925;1;1,925;Italian Village Pizzeria;1526 1ST Avenue;1526 1st Avenue;New York, NY, 10021;;;;Italian Village;1526 1st Ave-Btwn 79th & 80th St;1526 1st Avenue;;;;
13185;1184;0,871;1;1,871;Jarnac Restaurant;328 West 12th Street;328 W 12th St;New York, NY, 10014;;;;Jarnac; 328 W 12th St-at Greenwich St;328 W 12th St;New York;Meatpacking District;French;(212-924-3413)
13234;5660;0,888;1;1,888;Kinsale Tavern;1672 3rd Avenue;1672 3rd Ave;New York, NY, 10128;;;;Kinsale Restaurant;1672 3rd Ave;1672 3rd Ave;New York;;;
13243;5688;0,928;1;1,928;Kraft Restaurant (CLOSED);460 West 42nd Street at 10th Avenue;460 W 42nd St;New York, NY, 10036;;;;Kraft Restaurant;460 W 42nd St;460 W 42nd St;New York;;;
13244;5690;0,940;1;1,940;Krour Thai Restaurant (CLOSED);362 8th Avenue at 28th Street;362 8th Ave;New York, NY, 10001;;;;Krour Thai Restaurant;362 8th Ave;362 8th Ave;New York;;;
13253;13252;0,878;1;1,878;L'Ulivo Focacceria;184 Spring Street;184 Spring St;New York, NY, 10012;;;;L'Ulivo;184 Spring Street;184 Spring St;New York, NY, 10012;;;
13272;10305;0,895;1;1,895;La Paloma Burritors;359 West 45th Street;359 W 45th St;New York, NY, 10036;;;;La Paloma;359 W 45th St-Btwn 8th & 9th Ave;359 W 45th St;;;;
13273;10308;0,882;1;1,882;La Posada Mexican Food;364 3RD Avenue;364 3rd Ave;New York, NY, 10016;;;;La Posada;364 3rd Ave-Btwn 26th & 27th St;364 3rd Ave;;;;
13275;10319;0,981;1;1,981;Lafayette Grill Bar;54 Franklin Street;54 Franklin St;New York, NY, 10013;;;;Lafayette Grill & Bar;54 Franklin St-Btwn Bway & Lafayette;54 Franklin St;;;;
13283;1357;0,956;1;1,956;Le Bateau Ivre Inc;230 East 51ST Street;230 E 51st St;New York, NY, 10022;;;;Le Bateau Ivre; 230 E 51st St-between Second and Third Aves;230 E 51st St;New York;Midtown East;French;(212-583-0579)
13284;10351;0,943;1;1,943;Le Boeuf À La Mode;539 East 81st Street;539 E 81st St;New York, NY, 10028;;;;Le Boeuf a la Mode;539 E 81st St-At East End Ave;539 E 81st St;;;;
13286;5828;0,985;1;1,985;Le Frite Kote;148 West 4th Street;148 West 4th Street;New York, NY, 10012;;;;Le Frite Kot;148 W 4th St;148 West 4th Street;New York;;;
13293;1387;0,896;1;1,896;Leela Lounge & Restaurant;1 West 3rd Street;1 W 3rd St;New York, NY, 10012;;;;Leela Lounge; 1 W 3rd St-between Broadway and Mercer St;1 W 3rd St;New York;Greenwich Village;Indian;(212-529-2059)
13294;5862;0,947;1;1,947;Lenge Japanese Restaurant (CLOSED);202 Columbus Avenue;202 Columbus Ave;New York, NY, 10023;;;;Lenge Japanese Restaurant;202 Columbus Ave;202 Columbus Ave;New York;;;
13302;1396;0,900;1;1,900;Lever House Restaurant;390 Park Avenue;390 Park Ave;New York, NY, 10022;;;;Lever House; 390 Park Ave-between 53rd and 54th Sts;390 Park Ave;New York;Midtown East;American;(212-888-2700)
13308;10412;0,863;1;1,863;Limon Restaurant;238 East 24th Street;238 E 24th St;New York, NY, 10010;;;;Limon;238 E 24th St-Btwn 2nd & 3rd Ave;238 E 24th St;;;;
13309;1408;0,900;1;1,900;Liquiteria At Luck'y;170 2ndAvenue;170 2nd Ave;New York, NY, 10003;;;;Liquiteria; 170 Second Ave-at 11th St;170 2nd Ave;New York;East Village;Vegetarian & Organic;(212-358-0300)
13314;5913;0,833;1;1,833;Local East;1004 2nd Avenue;1004 2nd Ave;New York, NY, 10022;;;;Local Cafe & Cocktails;1004 2nd Avenue;1004 2nd Ave;New York;;;
13315;10440;0,880;1;1,880;Londel's Supper Club;2620 Frederick Douglass Blvd;2620 Frederick Douglass Blvd;New York, NY, 10030;;;;Londel's;2620 8th Ave-Btwn 139th & 140th St;2620 Frederick Douglass Blvd;;;;
13318;5936;0,871;1;1,871;Lotus (CLOSED);409 West 14th Street;409 W 14th St;New York, NY, 10014;;;;Lotus;409 West 14th Street;409 W 14th St;New York;;;
13337;6047;0,938;1;1,938;Manhattan Ocean Club (CLOSED);57 West 58th Street;57 W 58th St;New York, NY, 10019;;;;Manhattan Ocean Club;57 W 58th St;57 W 58th St;New York;;;
13370;1549;0,844;1;1,844;Meskel Ethiopian Restaurant;199 East 3rd Street;199 E 3rd St;New York, NY, 10009;;;;Meskel; 199 E 3rd St-between Ave A & B;199 E 3rd St;New York;East Village;African: Ethiopian;(212-254-2411)
13377;10683;0,873;1;1,873;Mill Korean;2895 Broadway;2895 Broadway;New York, NY, 10025;;;;Mill;2895 Broadway-At 113th St;2895 Broadway;;;;
13394;6267;0,852;1;1,852;Mollys Pub & Restaurant;287 3rd Avenue;287 3rd Ave;New York, NY, 10010;;;;Mollys;287 3rd Ave;287 3rd Ave;New York;;;
13395;10740;0,937;1;1,937;Moomia Lounge;157 Lafayette Street;157 Lafayette St;New York, NY, 10013;;;;Moomia Bar & Lounge;157 Lafayette St-Btwn Howard & Grand St;157 Lafayette St;;;;
13402;10764;0,859;1;1,859;Mr. Tang Seafood Restaurant;50 Mott Street;50 Mott St;New York, NY, 10013;;;;Mr. Tang;50 Mott St-At Bayard St;50 Mott St;;;;
13414;10793;0,846;1;1,846;Nagomi Japanese Restaurant;179 Prince Street;179 Prince St;New York, NY, 10012;;;;Nagomi;179 Prince St-Btwn Thompson & Sullivan St;179 Prince St;;;;
13422;1649;0,858;1;1,858;New Bo-Ky;80 Bayard Street;80 Bayard St;New York, NY, 10013;;;;New Bo Ky Restaurant; 80 Bayard St-between Mott and Mulberry Sts;80 Bayard St;New York;Chinatown/Little Italy;Chinese;(212-406-2292)
13439;10889;0,846;1;1,846;Niko's Mediterranean Grill;2161 Broadway;2161 Broadway;New York, NY, 10024;;;;Niko's;2161 Broadway-At 76th St;2161 Broadway;;;;
13441;1681;0,886;1;1,886;No. 28 Carmine;28 Carmine Street;28 Carmine St;New York, NY, 10014;;;;No. 28; 28 Carmine St-between Bedford and Bleecker Sts;28 Carmine St;New York;West Village;Italian: Pizza;(212-463-9653)
13442;1683;0,932;1;1,932;Noble Food and Wine;7 Sping Street;7 Spring St;New York, NY, 10012;;;;Noble Food & Wine; 7 Spring St-between Bowery and Elizabeth St;7 Spring St;New York;Chinatown/Little Italy;American;(212-777-0877)
13446;10922;0,848;1;1,848;Norma's at Le Parker Meridien;118 West 57th Street;118 W 57th St;New York, NY, 10019;;;;Norma's;118 W 57th St-Btwn 6th & 7th Ave;118 W 57th St;;;;
13470;6576;0,923;1;1,923;Orologio Ristorante;162 Avenue A;162 Avenue A;New York, NY, 10009;;;;Orologio Restaurant;162 Avenue A;162 Avenue A;New York;;;
13472;6578;0,853;1;1,853;Osaka Sushi and BBQ;535 8th Avenue;535 8th Ave;New York, NY, 10018;;;;Osaka;535 8th Avenue;535 8th Ave;New York;;;
13476;11021;0,871;1;1,871;Ottomanelli Ny Grill Incorporated;1424 Lexington Avenue;1424 Lexington Ave;New York, NY, 10128;;;;Ottomanelli New York Grill;1424 Lexington Ave-At 93rd St;1424 Lexington Ave;;;;
13485;6628;0,908;1;1,908;Pancho Magico Restaurant;213 Pearl Street Ste 2;213 Pearl St #2;New York, NY, 10038;;;;Pancho Magico;213 Pearl St # 2;213 Pearl St #2;New York;;;
