Name;Neighborhood;Address;Country;Country code;Type;Cost;1_country_code;1_cost
Salam Cafe And Restaurant;W. Village;;New York;NY;;;;
Salam Café;West Village;;New York;NY;;;;
Salam104 W;;;New York;NY;;;NY;
Sale & Pepe;;;New York;NY;;;NY;
SallyD's Party Sandwiches;;;New York;NY;;;NY;
Salmon River;Midtown East;;New York;NY;;;;
Salon De Tapas;;;New York;NY;;;NY;
Salon Mexico;;;New York;NY;;;NY;
Salon de Ning;;;New York;NY;;;NY;
Salon de Tapas;;;New York;NY;;;NY;
Saloon;;;New York;NY;;;NY;
Sals & Carmine Pizza;;;New York;NY;;;NY;
Sals Pizzeria;;;New York;NY;;;NY;
Sals Pizzeria & Restaurant;;;New York;NY;;;NY;
Salsa Y Salsa;Chelsea;;New York;NY;Mexican;;NY;
Salsa y Salsa;Chelsea;;New York;NY;;;;
Salt;Soho;;New York;NY;American;$$$;;
Salt & Battery;;;New York;NY;;;NY;
Salt & Pepper;;;New York;NY;;;NY;
Salt Bar;Lower East Side;;New York;NY;American;$$$;;
Salt and Pepper;;;New York;NY;;;NY;
Salud;;;New York;NY;;;NY;
Salud Restaurant Bar;;;New York;NY;;;NY;
Salud Restaurant and Bar;;;New York;NY;;;;
Salud! Restaurant & Bar;Financial/battery Pk;;New York;NY;;;;
Saluggi's;;;New York;NY;;;NY;
Salumeria Biellese;;;New York;NY;;;NY;
Salumeria Rosi;;;New York;NY;;;;
Salumeria Rosi Parmacotto;West 70s;;New York;NY;Italian;;NY;
Salute!;;;New York;NY;;;NY;
Salute!27;;;New York;NY;;;NY;
Sam Chinita Restaurant;;;New York;NY;;;NY;
Sam Deli;;;New York;NY;;;NY;
Sam Giusto Restaurant;;;New York;NY;;;NY;
Sam Lok Chinese Restaurant;;;New York;NY;;;NY;
Sam's 263 Resaturant;Midtown West;;New York;NY;;;;
Sam's Falafel House;;;New York;NY;;;NY;
Sam's House Cafe;;;New York;NY;;;NY;
Samad's;Morningside Hts;;New York;NY;;;;
Samalita's;;;New York;NY;;;NY;
Samalita's Tortilla Factory;Upper E. Side;;New York;NY;;;;
Samalitas;;;New York;NY;;;NY;
Samantha's Cafe;;;New York;NY;;;NY;
Samantha's New York;;;New York;NY;;;NY;
Samba's Deli;;;New York;NY;;;NY;
Samba-Le;East Village;;New York;NY;Brazilian;;NY;
Sambuca;;;New York;NY;;;NY;
Sambuca20 W;;;New York;NY;;;NY;
Sammy's;;;New York;NY;;;NY;
Sammy's Gourmet;;;New York;NY;;;NY;
Sammy's Noodle Shop;W. Village;;New York;NY;;;;
Sammy's Noodle Shop & Grill;;;New York;NY;;;NY;
Sammy's Roumanian;Lower E. Side;;New York;NY;;;;
Sammy's Roumanian Steak House;Lower East Side;;New York;NY;European;$$$;;
Sammy's Roumanian Steakhouse;Lower East Side;;New York;NY;;;;
Sammy's46;;;New York;NY;;;NY;
Sammys Noodle Shop & Grill;;;New York;NY;;;NY;
Sammys Restaurant;;;New York;NY;;;NY;
Sammy’s Donut Shop;West Village;;New York;NY;Cafés & diners;;NY;
Sams Noodle Shop Bar & Grill;;;New York;NY;;;NY;
Sams Place;;;New York;NY;;;NY;
Sams Two-Sexty-Three Restaurant;;;New York;NY;;;NY;
Samurai Sam;;;New York;NY;;;NY;
Samurai Sam's Teriyaki Grill (CLOSED);;;New York;NY;;;NY;
Samy's Roumanian Steakhouse;;;New York;NY;;;NY;
San Domenico;;;New York;NY;Italian;;NY;
San Domenico NY;Midtown West;;New York;NY;Italian;$$$$;;
San Francisco Plum;;;New York;NY;;;NY;
San Francisco de Asis;;;New York;NY;;;NY;
San Japanese Restaurant;Lower Manhattan;;New York;NY;;;;
San Loco;;;New York;NY;;;NY;
San Loco Mexico;;;New York;NY;;;NY;
San Locos;;;New York;NY;;;NY;
San Luigi Italian Kitchen;Upper West Side;;New York;NY;Italian;;NY;
San Luigi's;;;New York;NY;;;NY;
San Luis Food Inc;;;New York;NY;;;NY;
San Marcos;;;New York;NY;;;NY;
San Marino Due;;;New York;NY;;;NY;
San Marino Ristorante;;;New York;NY;;;NY;
San Martin Restaurant;;;New York;NY;;;NY;
San Marzano;;;New York;NY;;;NY;
San Marzano Brick Oven Pizzeria;;;New York;NY;;;NY;
San Pietro;Midtown East;;New York;NY;;;;
San Pietro Restaurant;Midtown East;;New York;NY;Italian;;NY;
Sanam Indian Restaurant;;;New York;NY;;;NY;
Sanctuary;;;New York;NY;;;NY;
Sanctuary T;Soho;;New York;NY;Continental;$$$;;
Sanctuary Tea;Soho;;New York;NY;;;;
Sandbox;;;New York;NY;;;NY;
Sandella's Cafe;;;New York;NY;;;NY;
Sandellas 7 Cafe;;;New York;NY;;;NY;
Sandia;Chelsea;;New York;NY;;;;
Sandobe;E. Village;;New York;NY;;;;
Sandolino Restaurant;;;New York;NY;;;NY;
Sandro Serafina;Upper E. Side;;New York;NY;;;;
Sandro's;Chelsea;;New York;NY;;;;
Sandwich;;;New York;NY;;;NY;
Sandwich House;;;New York;NY;;;NY;
Sandwich Planet;Hell's Kitchen;;New York;NY;;;;
Sandwich Shoppe;;;New York;NY;;;NY;
Sandwiches;W. Village;;New York;NY;;;;
Sandy Restaurant;;;New York;NY;;;NY;
Sandy's Deli;;;New York;NY;;;NY;
Sandy2261;;;New York;NY;;;NY;
Sandys Place;;;New York;NY;;;NY;
Sang Choon Chinese Restaurant;;;New York;NY;;;NY;
Sangam;West Village;;New York;NY;;;;
Sangria;;;New York;NY;;;NY;
Sangria 46;Midtown West;;New York;NY;;;;
Sanmaroo;;;New York;NY;;;NY;
Sanpanino;;;New York;NY;;;NY;
Sant Ambroeus;Greenwich Village;;New York;NY;;;;
Sant Ambroeus Ltd;Upper East Side;;New York;NY;Italian;;NY;
Santa Clarita;;;New York;NY;;;NY;
Santa Fe;;;New York;NY;;;NY;
Santa Fe Bar & Grill;;;New York;NY;;;NY;
Santa Fe Grill Inc;;;New York;NY;;;NY;
Santa Fe Restaurant;;;New York;NY;;;NY;
Santiago Luncheonette;;;New York;NY;;;NY;
Sanur;Chinatown/little Italy;;New York;NY;Asian: Malaysian;;NY;
Sanur Restaurant;Chinatown;;New York;NY;;;;
Sapa;Chelsea;;New York;NY;Vietnamese;;NY;
Sapa (CLOSED);Chelsea;;New York;NY;Asian;$$$;;
Sapore (CLOSED);;;New York;NY;;;NY;
Sapori Pizzeria;Upper E. Side;;New York;NY;;;;
Sapphire;Lincoln Center;;New York;NY;;;;
Sapphire Indian;;;New York;NY;;;NY;
Sapphire Indian;Upper W. Side;1845 Broadway;New York;NY;Indian;$$$;NY;
Sappora Village Japanese;E. Village;;New York;NY;;;;
Sappora Vlg Japanese Restaurant;;;New York;NY;;;NY;
Sapporo;Midtown West;;New York;NY;Japanese;;NY;
Sapporo East;;;New York;NY;;;NY;
Sapporo Restaurant;;;New York;NY;;;NY;
Sapporo15;;;New York;NY;;;NY;
Sarabeth's;Upper East Side;;New York;NY;;;;
Sarabeth's At The Whitney;;;New York;NY;;;NY;
Sarabeth's Bakery;;;New York;NY;;;NY;
Sarabeth's Central Park South;;;New York;NY;;;NY;
Sarabeth's East;;;New York;NY;;;NY;
Sarabeth's Kitchen;;;New York;NY;;;NY;
Sarabeth's West;;;New York;NY;;;NY;
Sarabeths Kitchen;;;New York;NY;;;NY;
Sarabeth’s;Upper West Side;;New York;NY;American;;NY;
Sarabeth’s Bakery;Chelsea;;New York;NY;American;;NY;
Sarabeth’s at the Whitney;Upper East Side;;New York;NY;American;;NY;
Sarah’s Bagel Café;West Village;;New York;NY;Cafés & diners;;NY;
Saravana Bhavan Dosa Hut;;;New York;NY;;;NY;
Saravanaas;Gramercy;;New York;NY;;;;
Saray Food Inc;;;New York;NY;;;NY;
Sardi's;Midtown West;;New York;NY;Continental;$$$;;
Sardi's23;;;New York;NY;;;NY;
Sardi’s;Midtown West;;New York;NY;American;;NY;
Sarge's Deli;;;New York;NY;;;NY;
Sarge's Deli & Restaurant;Murray Hill;;New York;NY;;;;
Sarge's54;;;New York;NY;;;NY;
Sarges Deli & Restaurant;Midtown East;;New York;NY;American;;NY;
Sariku;;;New York;NY;;;NY;
Sarong & Sarong;;;New York;NY;;;NY;
Sasabune;Upper E. Side;;New York;NY;;;;
Sascha;;;New York;NY;;;NY;
Sasha's;;;New York;NY;;;NY;
Sassy's Sliders;;;New York;NY;;;NY;
Sassys Sliders;;;New York;NY;;;NY;
Sassy’s Sliders;Upper East Side;;New York;NY;American;;NY;
Satay;;;New York;NY;;;NY;
Sato;;;New York;NY;;;NY;
Sato1395;;;New York;NY;;;NY;
Satsko;Lower East Side;;New York;NY;;;;
Sau Voi Corp.;Chinatown;;New York;NY;;;;
Sauce (CLOSED);Chelsea;;New York;NY;American Creative;;NY;
Saucy;Upper East Side;;New York;NY;International;$$;;
Saurin Parke Cafe;;;New York;NY;;;NY;
Savann;Upper W. Side;;New York;NY;French;$$;;
Savann Restaurant;Upper W. Side;414 Amsterdam Ave;New York;NY;French;$$;NY;
Savann Restaurant;Upper West Side;;New York;NY;French;;NY;
Savannah Club;;;New York;NY;;;NY;
Savarona;;;New York;NY;;;NY;
Savino Pizzaria;;;New York;NY;;;NY;
Savor Catering;;;New York;NY;;;NY;
SavorNY;Lower East Side;;New York;NY;Eclectic;;NY;
Savore;Soho;;New York;NY;;;;
Savore Ristorante;Soho;;New York;NY;Italian;;NY;
Savorny;;;New York;NY;;;NY;
Savoy;Soho;;New York;NY;American;$$$;;
Savoy Restaurant;Soho;;New York;NY;American Creative;;NY;
Sawa;Midtown West;;New York;NY;Barbeque;;NY;
Sawa Sushi;West Village;;New York;NY;;;;
Sawaki Japenese Restaurant;W. Village;;New York;NY;;;;
Saxelby Cheesemongers;Lower East Side;;New York;NY;Food or Beverage Shop;;NY;
Say Cheese;;;New York;NY;;;NY;
Say Eng Look Restaurant Inc;;;New York;NY;;;NY;
Sazerac Hse;;;New York;NY;;;NY;
Sbarro;;;New York;NY;;;NY;
Scala;;;New York;NY;;;NY;
Scaletta;;;New York;NY;;;NY;
Scaletta Restaurant;;;New York;NY;;;NY;
Scaletta Ristorante Inc;;;New York;NY;;;NY;
Scalinatella;Midtown East;;New York;NY;;;;
Scalinatella Restaurant;Upper East Side;;New York;NY;Italian;;NY;
Scalini Fedeli;Tribeca;;New York;NY;Italian;$$$$;;
Scalini's;Upper E. Side;;New York;NY;;;;
Scarlato Cafe;;;New York;NY;;;NY;
Scarlatto;Midtown West;;New York;NY;Italian;$$;;
Scarpetta;Chelsea;;New York;NY;;;;
Schaller & Weber;;;New York;NY;;;NY;
Schiller's;;;New York;NY;;;NY;
Schiller's Liquor Bar;Lower E. Side;;New York;NY;International;$$;;
Schlotzsky's Deli;;;New York;NY;;;NY;
Schnipper's Quality Kitchen;;;New York;NY;;;NY;
Schnipper’s Quality Kitchen;Midtown West;;New York;NY;American;;NY;
Schupak Group Inc;;;New York;NY;;;NY;
Sciue Sciue;;;New York;NY;;;NY;
Sciuscià;Gramercy/flatiron;;New York;NY;Mediterranean;;NY;
Scopa To Go;Murray Hill;;New York;NY;;;;
Scores East Side;;;New York;NY;;;NY;
Scores West Side;;;New York;NY;;;NY;
Scotch Bonnet;;;New York;NY;;;NY;
Scott's Food Court;;;New York;NY;;;NY;
Scotts Food;;;New York;NY;;;NY;
Scotty's Diner;;;New York;NY;;;NY;
Scratch;;;New York;NY;;;NY;
Scratcher;;;New York;NY;;;NY;
Screening Room;;;New York;NY;;;NY;
Scuderia;;;New York;NY;;;;
Se Ja Meh;;;New York;NY;;;NY;
Sea;;;New York;NY;;;NY;
Sea Breeze;;;New York;NY;;;NY;
Sea Grill;;;New York;NY;;;NY;
Sea Gull Restaurant;;;New York;NY;;;NY;
Sea King;;;New York;NY;;;NY;
Sea Salt (CLOSED);;;New York;NY;;;NY;
Sea Thai Bistro;;;New York;NY;;;NY;
Seagrill Of The Aegean;Upper E. Side;;New York;NY;;;;
Seagrill Rockefeller Plaza;;;New York;NY;;;NY;
Seaport Marketplace;;;New York;NY;;;NY;
Seasonal;;;New York;NY;;;NY;
Seasons Market;;;New York;NY;;;NY;
Seasons Restaurant;;;New York;NY;;;NY;
Seats;;;New York;NY;;;NY;
Seattle Cafe;;;New York;NY;;;NY;
Seaun Garden;;;New York;NY;;;NY;
Seaworld Restaurant;;;New York;NY;;;NY;
Seaworld Seafood Restaurant;;;New York;NY;;;NY;
Secession;;;New York;NY;;;;
Second Avenue Deli;;;New York;NY;;;NY;
Second Avenue Kosher Deli Inc;;;New York;NY;;;NY;
Second on Second;;;New York;NY;;;NY;
Secret Harbor Bistro;;;New York;NY;;;NY;
Sedexho Usa Management Svc;;;New York;NY;;;NY;
Sedutto;;;New York;NY;;;NY;
Seeda Thai 2;Midtown West;;New York;NY;;;;
Seeda Thai II;;;New York;NY;;;NY;
Seeda Thai Ii;;;New York;NY;;;NY;
Seh Ja Meh;Financial District;;New York;NY;Korean;;NY;
Seh Jah Meh Korean Restaurant;;;New York;NY;;;NY;
Sekku Restaurant;;;New York;NY;;;NY;
Sel Et Poivre;;;New York;NY;;;NY;
Sel et Poivre;Upper E. Side;;New York;NY;;;;
Selena;;;New York;NY;;;NY;
Selena252 W;;;New York;NY;;;NY;
Sen-nin;Murray Hill;;New York;NY;;;;
Seng Wah Inc;;;New York;NY;;;NY;
Senor Swanky's;;;New York;NY;;;NY;
Senor Swankys (CLOSED);;;New York;NY;;;NY;
Senor Swankys Inc;;;New York;NY;;;NY;
Sensa;;;New York;NY;;;NY;
Sentosa;;;New York;NY;;;NY;
Seo Japanese Restaurant;Midtown East;;New York;NY;Japanese;;NY;
Seoul Garden;;;New York;NY;;;NY;
Seoul Station;East Village;;New York;NY;;;;
Seppi;Midtown West;;New York;NY;;;;
Seppi's;;;New York;NY;;;NY;
Seppi's Resto/Bar;Midtown West;;New York;NY;;;;
Seppi's12;;;New York;NY;;;NY;
Seppis;Midtown West;;New York;NY;French;;NY;
Sequoia;;;New York;NY;;;NY;
Sequoia Restaurant;;;New York;NY;;;NY;
SequoiaSouth Street Seaport Pier;;;New York;NY;;;NY;
Serafina;;;New York;NY;;;NY;
Serafina Broadway;;;New York;NY;;;NY;
Serafina Fabulous Grill;Upper East Side;;New York;NY;;;;
Serafina Fabulous Pizza;Upper E. Side;;New York;NY;;;;
Serafina Lafayette;;;New York;NY;;;NY;
Serafina Osteria;Midtown East;;New York;NY;Italian;;NY;
Serafina at The Time;;;New York;NY;;;NY;
Serafina at The Time Hotel;Theater District;;New York;NY;;;;
Serafina at the Time;Midtown West;;New York;NY;Italian;;NY;
Serafina on Lafayette;East Village;;New York;NY;;;;
Serafina's;;;New York;NY;;;NY;
Serena;Chelsea;;New York;NY;;;;
Serendipity;;;New York;NY;;;NY;
Serendipity 3;Midtown East;;New York;NY;;;;
Serge;;;New York;NY;;;NY;
Sergio Cafe;;;New York;NY;;;NY;
Serrata Deli Corp;;;New York;NY;;;NY;
Servants of God/A Taste of Seafood;East Harlem;;New York;NY;;;NY;
Seryna International Inc;;;New York;NY;;;NY;
Session;;;New York;NY;;;NY;
Session 73;;;New York;NY;;;NY;
Sesso;Upper W. Side;;New York;NY;;;;
Sesumi;Upper E. Side;;New York;NY;;;;
Sesumi Japanese Restaurant Inc;;;New York;NY;;;NY;
Setacci;Greenwich Village;;New York;NY;;;;
Sette;;;New York;NY;;;NY;
Sette Enoteca e Cucina;Park Slope;;New York;NY;;;;
Sette Mezzo;Upper E. Side;;New York;NY;;;;
Settepani Bakery;Harlem;;New York;NY;Italian;;NY;
Seven;Chelsea;;New York;NY;;;;
Seven Bar & Grill;Midtown West;;New York;NY;;;;
Seven Bar And Grill;Chelsea;;New York;NY;American Creative;;NY;
Seven's Turkish Grill;;;New York;NY;;;NY;
Seven350;;;New York;NY;;;NY;
Seventh Avenue Papaya;;;New York;NY;;;NY;
Sevilla;Greenwich Village;;New York;NY;;;;
Sevilla Restaurant & Bar;W. Village;;New York;NY;Spanish;$$;;
Sevilla Restaurant Bar;;;New York;NY;;;NY;
Seymour Burton;;;New York;NY;;;NY;
Seymour Burton (CLOSED);East Village;;New York;NY;American;;NY;
Seyna International Inc;;;New York;NY;;;NY;
Sezz Medi';Columbia University–city College;;New York;NY;Mediterranean;;NY;
Sezz Medì;Morningside Hts;;New York;NY;;;;
Seäsonal Restaurant & Weinbar;Midtown West;;New York;NY;Austrian;;NY;
Sfoglia;;;New York;NY;;;NY;
Sfoglia14;;;New York;NY;;;NY;
Sfuzzi Restaurant;;;New York;NY;;;NY;
Sgs Donuts Inc;;;New York;NY;;;NY;
Sha-La Gourmet;;;New York;NY;;;NY;
Shaan Of India;;;New York;NY;;;NY;
Shabazs Restaurant Corp;;;New York;NY;;;NY;
Shabu Tatsu;Upper W. Side;;New York;NY;;;;
Shabu-Shabu;;;New York;NY;;;NY;
Shabu-Shabu 70;Upper East Side;;New York;NY;;;;
Shabu-Tatsu;E. Village;;New York;NY;;;;
Shabu-Tatsu Downtown;East Village;;New York;NY;Japanese;;NY;
Shabu-shabu;;;New York;NY;;;NY;
Shabu-shabu 70;Upper E. Side;;New York;NY;;;;
Shaburi;Midtown East;;New York;NY;;;;
Shaburi12;;;New York;NY;;;NY;
Shades of Green Pub & Restaurant;;;New York;NY;;;NY;
Shaffer City;;;New York;NY;;;NY;
Shaffer City Oyster Bar;Chelsea;;New York;NY;Seafood;;NY;
Shaffer City Oyster Bar And Grill;Flatiron/u. Sq.;;New York;NY;Seafood;$$$;;
Shaffer City Oyster Bar and Grill;Chelsea;;New York;NY;;;;
Shag;;;New York;NY;American;;NY;
Shaheen Restaurant Inc;;;New York;NY;;;NY;
Shaheen Sweets;;;New York;NY;;;NY;
Shake Shack;Flatiron/u. Sq.;;New York;NY;American;$$;;
Shake ShackMadison Square Park;;;New York;NY;;;NY;
Shalel;Upper W. Side;;New York;NY;;;;
Shalel Lounge;;;New York;NY;;;NY;
Shaliga Thai Cuisine;;;New York;NY;;;NY;
Shalizar;Upper East Side;;New York;NY;;;;
Shallots NY;Midtown East;;New York;NY;;;;
Shalom Chai Pizza;;;New York;NY;;;NY;
Shamrat;;;New York;NY;;;NY;
Shamrat Indian Restaurant;;;New York;NY;;;NY;
Shamrat13;;;New York;NY;;;NY;
Shandon Star Restaurant;;;New York;NY;;;NY;
Shang;Lower East Side;;New York;NY;;;;
Shang Hai Cuisine;;;New York;NY;;;NY;
Shanghai Café;Chinatown;;New York;NY;;;NY;
Shanghai Cuisine;Chinatown;;New York;NY;;;;
Shanghai Garden;;;New York;NY;;;NY;
Shanghai Gourmet;;;New York;NY;;;NY;
Shanghai Kitchen;;;New York;NY;;;NY;
Shanghai Manor Restaurant;;;New York;NY;;;NY;
Shanghai Mong;Midtown West;;New York;NY;;;;
Shanghai Pavilion;Upper E. Side;;New York;NY;;;;
Shanghai Snack Bar;;;New York;NY;;;NY;
Shanghai Square;;;New York;NY;;;NY;
Shangri-La;;;New York;NY;;;NY;
Shangri-la Restaurant;;;New York;NY;;;NY;
Shapla Indian Restaurant;E. Village;;New York;NY;;;;
Sharaku;East Village;;New York;NY;;;;
Sharaku Japanese Restaurant;E. Village;;New York;NY;;;;
Sharaku28;;;New York;NY;;;NY;
Shark Bar;Upper W. Side;;New York;NY;;;;
Shark Bar Restaurant;;;New York;NY;;;NY;
Sharz;;;New York;NY;;;NY;
Sharz Cafe;;;New York;NY;;;NY;
Sharz Cafe & Wine Bar;Upper E. Side;;New York;NY;;;;
Sharz435 E;;;New York;NY;;;NY;
Sheep Meadow;;;New York;NY;;;NY;
Sheep Meadow Cafe;;;New York;NY;;;NY;
Sheep Station;Park Slope;;New York;NY;;;;
Sheepmeadow Cafe;;;New York;NY;;;NY;
Shelly's New York;Midtown West;;New York;NY;;;;
Shelly's Tradizionale;Midtown West;;New York;NY;;;;
Shelly's Trattoria La Tradizionale;;;New York;NY;;;NY;
Shelly’s New York;Midtown West;;New York;NY;American;;NY;
Shelter Rupperts Group;;;New York;NY;;;NY;
Shelton Grille;;;New York;NY;;;NY;
Sheng Wang;Lower East Side;;New York;NY;;;;
Sheng-wah;Lower Manhattan;;New York;NY;;;;
Sheridan Square (CLOSED);;;New York;NY;;;NY;
Sherman's Bar-b-q Inc;Harlem;;New York;NY;;;;
Sherman's Barbeque;;;New York;NY;;;NY;
Shermans Bar B Q;;;New York;NY;;;NY;
Shermans Bar B-q;;;New York;NY;;;NY;
Sherwood Fine Foods;;;New York;NY;;;NY;
Shih Lee;;;New York;NY;;;NY;
Shih Lee Co;Midtown East;;New York;NY;;;;
Shiki Kitchen;;;New York;NY;;;NY;
Shiki's Restaurant Inc;W. Village;;New York;NY;;;;
Shikis Restaurant Inc;;;New York;NY;;;NY;
Shilla;Midtown West;;New York;NY;Korean;;NY;
Shilla37 W;;;New York;NY;;;NY;
Shima;East Village;;New York;NY;Japanese;;NY;
Shima Restaurant;E. Village;;New York;NY;;;;
Shima188;;;New York;NY;;;NY;
Shimizu;Hell's Kitchen;;New York;NY;;;;
Shimizu Sushi Restaurant;Midtown West;;New York;NY;Japanese;;NY;
Shimizu31;;;New York;NY;;;NY;
Shin Lin;;;New York;NY;;;NY;
Shinbashi;;;New York;NY;;;NY;
Shinbashi An;;;New York;NY;;;NY;
Shinbashi Restaurant;;;New York;NY;;;NY;
Shine Bar & Lounge;;;New York;NY;;;NY;
Shine Deli;;;New York;NY;;;NY;
Shing Lung Chinese Restaurant;;;New York;NY;;;NY;
Shining Star;Upper W. Side;;New York;NY;;;;
Shining Star Diner;;;New York;NY;;;NY;
Shinju Sushi;;;New York;NY;;;NY;
Shinko Foods Inc;;;New York;NY;;;NY;
Ship Of Fools;Upper E. Side;;New York;NY;;;;
Ship of Fools;;;New York;NY;;;NY;
Shipa Kasturi Pavilion;Gramercy/flatiron;;New York;NY;Indian;;NY;
Shish;;;New York;NY;;;NY;
Shoebox Cafe;Midtown East;;New York;NY;;;;
Shoebox Chicken;;;New York;NY;;;NY;
Shopsin's;Lower East Side;;New York;NY;;;;
Shore Points Interprise Inc;;;New York;NY;;;NY;
Shorty Long's;Upper E. Side;;New York;NY;;;;
Shorty's;Hell's Kitchen;;New York;NY;;;;
Shorty's.;;;New York;NY;;;NY;
Shorty's.32;;;New York;NY;;;NY;
Shortys Jamacian Kitchen;;;New York;NY;;;NY;
Shorty’s .32;Soho;;New York;NY;American;;NY;
Shrimp Box;;;New York;NY;;;NY;
Shrine Bar Restaurant;;;New York;NY;;;NY;
Shula's;Midtown West;;New York;NY;American;$$$$;;
Shula's Steak House;Midtown West;;New York;NY;Steakhouses;;NY;
Shula's Steak House - NY;Theater District;;New York;NY;;;;
Shula’s;Times Square;;New York;NY;;;;
Shun Cheong Chinese Kitchen;;;New York;NY;;;NY;
Shun Lee;Upper West Side;;New York;NY;Chinese;;NY;
Shun Lee Cafe;;;New York;NY;;;;
Shun Lee Palace;Midtown East;;New York;NY;Chinese;$$$;;
Shun Lee Palace East;Midtown East;;New York;NY;Chinese;;NY;
Shun Lee West;;;New York;NY;Chinese;$$$;;
Shun Lee West Lincoln Ctr;Upper West Side;;New York;NY;Chinese;;NY;
Shutters;;;New York;NY;;;NY;
Shutters Bar & Cafe Inc;;;New York;NY;;;NY;
Siam City Thai Restaurant;;;New York;NY;;;NY;
Siam Grill;;;New York;NY;;;NY;
Siam Grill Restaurant;;;New York;NY;;;NY;
Siam Inn;;;New York;NY;;;NY;
Siam Inn Restaurant;;;New York;NY;;;NY;
Siam Inn Too;;;New York;NY;;;NY;
Siam Square;E. Village;;New York;NY;;;;
Siam Square Restaurant;;;New York;NY;;;NY;
Siberia Bar;;;New York;NY;;;NY;
Sicaffé;Upper East Side;;New York;NY;;;;
Sichuan Palace;;;New York;NY;;;NY;
SideBAR;;;New York;NY;;;NY;
SideBAR11;;;New York;NY;;;NY;
SideBar;;;New York;NY;;;NY;
SideWalk;;;New York;NY;;;NY;
Sidebar;;;New York;NY;;;NY;
Sidecar;Park Slope;;New York;NY;;;;
Sidecar At P.J. Clarke's;Midtown East;;New York;NY;American;;NY;
Sidecar at P.J. Clarke's;Midtown East;;New York;NY;;;;
Sidewalk Bar Restaurant;;;New York;NY;;;NY;
Sidewalk Cafe;East Village;;New York;NY;;;;
Sidewalk-bar Restaurant;E. Village;;New York;NY;;;;
Sidney B Restaurant;;;New York;NY;;;NY;
Sido Falafel;;;New York;NY;;;NY;
Sido Gourmet;;;New York;NY;;;NY;
Sido Kitchen;;;New York;NY;;;NY;
Sido On 34th Street;;;New York;NY;;;NY;
Sids One Stop Inc;;;New York;NY;;;NY;
Siegel's Kosher Delicatessen;;;New York;NY;;;NY;
Siegels Kosher Delicatessen;Upper E. Side;;New York;NY;;;;
Siena Pizza;;;New York;NY;;;NY;
Siew Garden Restaurant;;;New York;NY;;;NY;
Sigiri;E. Village;;New York;NY;;;;
Sigiri Sri Lanka Restaurant;;;New York;NY;;;NY;
Sigiri91;;;New York;NY;;;NY;
Silk Road Palace;;;New York;NY;;;NY;
Silk Road Palace Inc;;;New York;NY;;;NY;
Silom Thai;;;New York;NY;;;NY;
Silver Moon Bakery;Upper East Side;;New York;NY;Cafés & diners;;NY;
Silver Palace;;;New York;NY;;;NY;
Silver Palace Chinese Restarnt;;;New York;NY;;;NY;
Silver Spoon Restaurant;;;New York;NY;;;NY;
Silver Spurs;;;New York;NY;;;NY;
Silver Spurs Restaurant;W. Village;;New York;NY;;;;
Silver Spurs Restrnt;;;New York;NY;;;NY;
Silver Star;;;New York;NY;;;NY;
Silver Star Deli;;;New York;NY;;;NY;
Silver Star Restaurant Inc;;;New York;NY;;;NY;
Silver Swan;Flatiron/u. Sq.;;New York;NY;;;;
Silver Wing Foods Corp;;;New York;NY;;;NY;
Silverleaf Tavern;Midtown East;;New York;NY;;;;
Sim Cafe;;;New York;NY;;;NY;
Sim's;;;New York;NY;;;NY;
Simla;;;New York;NY;;;NY;
Simla Indian Restaurant;Upper E. Side;;New York;NY;;;;
Simla304 E;;;New York;NY;;;NY;
Simon Sips;;;New York;NY;;;NY;
Simon Sips Cafe;Greenwich Village;;New York;NY;;;NY;
Simone Espreso & Wine Bar;;;New York;NY;;;NY;
Simons Noodle Shop & Grill;;;New York;NY;;;NY;
Simple Kitchen;;;New York;NY;;;NY;
Simply Caribbean;W. Village;;New York;NY;;;;
Simply Caviar;;;New York;NY;;;NY;
Simply Pasta;;;New York;NY;;;NY;
Sims On Park;;;New York;NY;;;NY;
Sin Ma Restaurant;;;New York;NY;;;NY;
Sin Sin;;;New York;NY;;;NY;
Sin Sin85;;;New York;NY;;;NY;
Sing Dragon Restaurant;;;New York;NY;;;NY;
Sing Luck Garden;;;New York;NY;;;NY;
Sing Sing Karaoke;;;New York;NY;;;NY;
Sing Wah Kitchen;;;New York;NY;;;NY;
Singapore Cafe Incorporated;Chinatown/little Italy;;New York;NY;Asian: Malaysian;;NY;
Singapore Café;Chinatown;;New York;NY;;;NY;
Singapore Malaysian;;;New York;NY;;;NY;
Singapore Malaysian - Beef Jerky Inc.;;;New York;NY;;;NY;
Singapore Malaysian Beef Jerky Inc.;Chinatown/little Italy;;New York;NY;Asian: Malaysian;;NY;
Singas Famous Pizza;East Village;;New York;NY;;;;
Singas Pizza;East Village;;New York;NY;Italian: Pizza;;NY;
Singleton's;Harlem;;New York;NY;;;;
Singletons;;;New York;NY;;;NY;
Singluck Kitchen;;;New York;NY;;;NY;
Sinigual;;;New York;NY;;;NY;
Sinigual - NY;Midtown East;;New York;NY;;;;
Sip Sak;Midtown East;;New York;NY;Middle Eastern;$;;
Sip Sak92;;;New York;NY;;;NY;
Sipan;;;New York;NY;;;NY;
Sirabella's Restaurant;Upper E. Side;;New York;NY;;;;
Sirabellas Restaurant;;;New York;NY;;;NY;
