restaurant;addressGoogle;neighborhood;country;country_code;type;cost;phone;source
Coco Gourmet Deli;5 W 51st St;;New York;NY;;;;ActiveDiner
Coco Japanese Restaurant;154 W 26th St;;New York;NY;;;;ActiveDiner
Coco Marina;2 World Financial Ctr;;New York;NY;;;;ActiveDiner
Coconut Grill;1481 2nd Ave;;New York;NY;;;;ActiveDiner
Coffee Craze Ny;166 E 33rd St;;New York;NY;;;;ActiveDiner
Col Legno Restaurant;231 E 9th St;;New York;NY;;;;ActiveDiner
Colbeh Restaurant;43 W 39th St;;New York;NY;;;;ActiveDiner
Cold Cut House Inc;2067 2 Av;;New York;NY;;;;ActiveDiner
Coldwaters Restaurant;988 2nd Ave;;New York;NY;;;;ActiveDiner
Coleman Delicatessen;50 East End Ave;;New York;NY;;;;ActiveDiner
College Board;45 Columbus Ave;;New York;NY;;;;ActiveDiner
Colley Group;4259 Broadway;;New York;NY;;;;ActiveDiner
Colluck Food;14 Elizabeth St;;New York;NY;;;;ActiveDiner
Colosseo Romano Restaurant Pizzeria Inc;886 Amsterdam Ave;;New York;NY;;;;ActiveDiner
Columbus Sandwiches;923 Columbus Ave;;New York;NY;;;;ActiveDiner
Comix Comedy Night Club;353 W 14th St;;New York;NY;;;;ActiveDiner
Common Market Cafe;709 Lexington Ave;;New York;NY;;;;ActiveDiner
Commonwealth Grill & Brewery;35 W 48th St #1;;New York;NY;;;;ActiveDiner
Community Bar & Grill;216 7th Ave;;New York;NY;;;;ActiveDiner
Commuters Cafe & Lounge;Via Fabio Filzi;;New York;NY;;;;ActiveDiner
Commuters Cafe Inc;New York;;New York;NY;;;;ActiveDiner
Commuters Cafe Inc;(212) 432-1633;;New York;NY;;;;ActiveDiner
Conca Doro Pizza Restaurant;63 W Broadway;;New York;NY;;;;ActiveDiner
Concord Garden Restaurant;990 Amsterdam Ave #2;;New York;NY;;;;ActiveDiner
Concorde Cafe;349 Lexington Ave;;New York;NY;;;;ActiveDiner
Condotti;237 E 53rd St;;New York;NY;;;;ActiveDiner
Cong Ly Restaurant;124 Hester St #1;;New York;NY;;;;ActiveDiner
Congee Village Inc;100 Orchard St;;New York;NY;;;;ActiveDiner
Connecticut Muffin;10 Prince St;;New York;NY;;;;ActiveDiner
Connolly Bar & Restaurant;14 E 47th St;;New York;NY;;;;ActiveDiner
Connollys;44 W 54th St;;New York;NY;;;;ActiveDiner
Constantin Cafe;546 Main St #1;;New York;NY;;;;ActiveDiner
Continental Divide;25 3rd Ave;;New York;NY;;;;ActiveDiner
Contrapunto Restaurant;200 E 60th St;;New York;NY;;;;ActiveDiner
Cool Breeze;147 W 145th St;;New York;NY;;;;ActiveDiner
Cooper Square Restaurant;87 2nd Ave;;New York;NY;;;;ActiveDiner
Coopertown Restaurant;339 1st Avenue;;New York;NY;;;;ActiveDiner
Copa Cabana;617 W 57th St;;New York;NY;;;;ActiveDiner
Copeland Country Kitchen;549 W 145th St;;New York;NY;;;;ActiveDiner
Corbet & Conley LTD;120 Cedar St;;New York;NY;;;;ActiveDiner
Corinell Delicatessen Inc;1216 1st Avenue;;New York;NY;;;;ActiveDiner
Corniche Gourmet;375 Hudson St Main;;New York;NY;;;;ActiveDiner
Cornucopia Inc;1412 Broadway;;New York;NY;;;;ActiveDiner
Cornucopiaon Park Avenue;450 Park Ave S;;New York;NY;;;;ActiveDiner
Corona Grocery & Deli;2121 1st Avenue;;New York;NY;;;;ActiveDiner
Corrado Bakery & Gramercy Cafe;120 E 15th St;;New York;NY;;;;ActiveDiner
Corrado Cafe;1013 3rd Ave;;New York;NY;;;;ActiveDiner
Corrado Cafe 68;1160 3rd Ave;;New York;NY;;;;ActiveDiner
Cosi Sandwich Bar Inc;11 W 42nd St;;New York;NY;;;;ActiveDiner
Cosi Sandwich Bar Inc;38 E 45th St;;New York;NY;;;;ActiveDiner
Cosi Sandwich Bar Inc;60 E 56th St #1;;New York;NY;;;;ActiveDiner
Cosi Sandwich Bar Incorporated;200 Vesey Street 3 World Financial Center 24 Floor;;New York;NY;;;;ActiveDiner
Cosmic Coffee Shop;The Cass Gilbert;;New York;NY;;;;ActiveDiner
Cosmic Restaurant;1775 Broadway;;New York;NY;;;;ActiveDiner
Cosmo Deli;95 W Broadway;;New York;NY;;;;ActiveDiner
Cosmos Restaurant;248 E 23rd St;;New York;NY;;;;ActiveDiner
Costa Azzurra Restaurant Inc;134 Mulberry St;;New York;NY;;;;ActiveDiner
Costa El Sol;132 E 45th St;;New York;NY;;;;ActiveDiner
Cotan Restaurant;121 W 3rd St;;New York;NY;;;;ActiveDiner
Cote Sud Restaurant;181 E 78th St;;New York;NY;;;;ActiveDiner
Cottage;33 Irving Pl;;New York;NY;;;;ActiveDiner
Cottage East;713 2nd Ave;;New York;NY;;;;ActiveDiner
Cottage Noodle Shop;596 9th Ave;;New York;NY;;;;ActiveDiner
Cottage Restaurant;360 Amsterdam Ave #1;;New York;NY;;;;ActiveDiner
Country Cafe;60 Wall St;;New York;NY;;;;ActiveDiner
Country Cafe;Eighty Maiden Lane;;New York;NY;;;;ActiveDiner
Country Cafe;44 Gold St;;New York;NY;;;;ActiveDiner
Country Home Cafe;43 W 22nd St;;New York;NY;;;;ActiveDiner
Courtney Restaurant;Courtney House;;New York;NY;;;;ActiveDiner
Cove Diner;2 South End Ave;;New York;NY;;;;ActiveDiner
Cowgirl Hall Of Fame;519 Hudson St;;New York;NY;;;;ActiveDiner
Coyote Ugly;153 1st Avenue;;New York;NY;;;;ActiveDiner
Crab House Seafood Restaurant;111C 11th Ave;;New York;NY;;;;ActiveDiner
Cranberry Gourmet Deli;115 W 45th St;;New York;NY;;;;ActiveDiner
Crazy Horse Too;409 W 14th St;;New York;NY;;;;ActiveDiner
Cremetago;68 2nd Ave;;New York;NY;;;;ActiveDiner
Cronies Restaurant;1695 2nd Ave;;New York;NY;;;;ActiveDiner
Crowe's Nest Bar & Restaurant;1804 2nd Avenue (Btwn 93rd & 94th);;New York;NY;;;;ActiveDiner
Crown Chicken Restaurant;1 7th Ave;;New York;NY;;;;ActiveDiner
Crown Fried Chicken;2041 1st Avenue;;New York;NY;;;;ActiveDiner
Crown Fried Chicken;2160 5th Ave;;New York;NY;;;;ActiveDiner
Crown Fried Chicken;3486 Broadway;;New York;NY;;;;ActiveDiner
Crown Fried Chicken;504 W 207th St;;New York;NY;;;;ActiveDiner
Crystal Kitchen;145 1st Avenue;;New York;NY;;;;ActiveDiner
Cub Room;183 Prince St;;New York;NY;;;;ActiveDiner
Cub Room Reservations & Information;131 Sullivan St;;New York;NY;;;;ActiveDiner
Cube Steak House;321 6th Ave;;New York;NY;;;;ActiveDiner
Cucina & Company at Rockefeller Plaza;30 Rockefeller Plaza;;New York;NY;;;;ActiveDiner
Cucina Della Fontana Rest;368 Bleecker St;;New York;NY;;;;ActiveDiner
Cucina Regionale Italiana;308 Bleecker St;;New York;NY;;;;ActiveDiner
Cucina Stagionale Restaurant;275 Bleecker St;;New York;NY;;;;ActiveDiner
Cullen Restaurant;118 St Marks Pl;;New York;NY;;;;ActiveDiner
Cupping Room Cafe Inc;359 W Broadway #1;;New York;NY;;;;ActiveDiner
Curry & Curry India Restaurant;153 E 33rd St;;New York;NY;;;;ActiveDiner
Curry In A Hurry;119 Lexington Ave #1;;New York;NY;;;;ActiveDiner
Cutting Room;19 W 24th St;;New York;NY;;;;ActiveDiner
Cyclo Restaurant;203 1st Avenue;;New York;NY;;;;ActiveDiner
Cyprus Evans;521 Madison Ave;;New York;NY;;;;ActiveDiner
D & J Seventy-first Food;413 E 71st St;;New York;NY;;;;ActiveDiner
D & Z Corp;108 Chambers St;;New York;NY;;;;ActiveDiner
D J & E Restaurant;267 West 4th Street;;New York;NY;;;;ActiveDiner
D J Restaurant;503 W 161st St;;New York;NY;;;;ActiveDiner
DB Bistro Moderne;New York;;New York;NY;;;;ActiveDiner
DPA Wondee Siam;792 9th Ave;;New York;NY;;;;ActiveDiner
DT UT;1626 2nd Ave;;New York;NY;;;;ActiveDiner
Da Antonio Ristorante;157 E 55th St;;New York;NY;;;;ActiveDiner
Da Beco Restaurant;517 2nd Ave;;New York;NY;;;;ActiveDiner
Da Genaros;129 Mulberry St;;New York;NY;;;;ActiveDiner
Da Giovanni Restaurant;140 E 27th St;;New York;NY;;;;ActiveDiner
Da Silvano Restaurant;260 6th Ave;;New York;NY;;;;ActiveDiner
Da Valentino Pizzeria & Restaurant;1701 Broadway;;New York;NY;;;;ActiveDiner
Daciro Inc;229 Lexington Ave;;New York;NY;;;;ActiveDiner
Dae Han Seafood Corp;100 W 125th St;;New York;NY;;;;ActiveDiner
Dah Dee Inc;53 Division St #1;;New York;NY;;;;ActiveDiner
Dai Riki Japanese Restaurant;49 E 34th St;;New York;NY;;;;ActiveDiner
Daikichi Inc;37 W 48th St;;New York;NY;;;;ActiveDiner
Daikichi Inc;469 7th Ave;;New York;NY;;;;ActiveDiner
Daikichi Inc;89 South St #3;;New York;NY;;;;ActiveDiner
Daikichi Sushi;34 E 23rd St #1;;New York;NY;;;;ActiveDiner
Daikichi Sushi;2345 Broadway;;New York;NY;;;;ActiveDiner
Daikichi Sushi;901 6th Ave;;New York;NY;;;;ActiveDiner
Daikichi Sushi;176 W 72nd St;;New York;NY;;;;ActiveDiner
Daikichi Sushi;350 5th Ave;;New York;NY;;;;ActiveDiner
Daikichi Sushi;2847 Broadway;;New York;NY;;;;ActiveDiner
Daikichi Sushi;60 E 42nd St;;New York;NY;;;;ActiveDiner
Daikichi Sushi;1407 Broadway #1;;New York;NY;;;;ActiveDiner
Daikichi Sushi;1109 Lexington Ave;;New York;NY;;;;ActiveDiner
Daikichi Sushi;1156 6th Ave #1;;New York;NY;;;;ActiveDiner
Daikichi Sushi;45 E 45th St;;New York;NY;;;;ActiveDiner
Daikichi Sushi Inc;35 E 8th St;;New York;NY;;;;ActiveDiner
Daikichi Sushi Inc;672 Lexington Ave;;New York;NY;;;;ActiveDiner
Daily Soup;686 8th Ave;;New York;NY;;;;ActiveDiner
Daily Soup;325 Park Ave S;;New York;NY;;;;ActiveDiner
Daily Soup;134 E 43rdst Frrnt 1;;New York;NY;;;;ActiveDiner
Daily Soup;225 E 17th St;;New York;NY;;;;ActiveDiner
Daily Soup Corp;110 Barrow St;;New York;NY;;;;ActiveDiner
Daioh Japanese Restaurant;300 W 23rd St;;New York;NY;;;;ActiveDiner
Daisy Salad & Sea Food;135 W Broadway;;New York;NY;;;;ActiveDiner
Dakota Bar & Grill;1576 3rd Ave;;New York;NY;;;;ActiveDiner
Dal Restaurant Co;1293 Lexington Ave;;New York;NY;;;;ActiveDiner
Dallas Jones Bbq;315 6th Ave;;New York;NY;;;;ActiveDiner
Damici Inc;785 Broadway;;New York;NY;;;;ActiveDiner
Dan Tempura House;225 Broadway #2018;;New York;NY;;;;ActiveDiner
Daniela Restaurant;728 8th Ave;;New York;NY;;;;ActiveDiner
Daniella Ristorant;320 8th Ave;;New York;NY;;;;ActiveDiner
Daniellos Pizzaria;70 W 95th St;;New York;NY;;;;ActiveDiner
Dannys Gourmet & Pizzeria;169 W 32nd St;;New York;NY;;;;ActiveDiner
Dante Trattoria Ltd;79 MacDougal St #1;;New York;NY;;;;ActiveDiner
Danube;120 W Broadway;;New York;NY;;;;ActiveDiner
Daphnes Caribbean Express;233 E 14th St #1;;New York;NY;;;;ActiveDiner
Daphnes Hibiscus;243 E 14th St;;New York;NY;;;;ActiveDiner
Darbar Fine Indian Cuisine;152 E 46th St;;New York;NY;;;;ActiveDiner
Darbar Grill Fine Indian Cuisine;157 E 55th St;;New York;NY;;;;ActiveDiner
Darbar Indian Restaurant;44 W 56th St #12;;New York;NY;;;;ActiveDiner
Dardanel Mediterranean & Seafood;1071 1st Avenue;;New York;NY;;;;ActiveDiner
Dauky Restaurant;86 Mulberry St;;New York;NY;;;;ActiveDiner
David & Chius Pl Restaurant Inc;111 Lafayette St;;New York;NY;;;;ActiveDiner
Dawat Haute Indian Cuisine;210 E 58th St;;New York;NY;;;;ActiveDiner
Dba 41 First Ave;41 1st Avenue;;New York;NY;;;;ActiveDiner
Dba Kwik & Tasty Inc;77 Pearl St;;New York;NY;;;;ActiveDiner
Dba South;211 Pearl St;;New York;NY;;;;ActiveDiner
De Eveloyn;380 Columbus Ave;;New York;NY;;;;ActiveDiner
De Grezia Restaurante;231 E 50th St;;New York;NY;;;;ActiveDiner
Dean & Deluca Espresso Inc;9 Rockefeller Plaza;;New York;NY;;;;ActiveDiner
Deanna's;107 Rivington St;;New York;NY;;;;ActiveDiner
Delano Drive;15 Waterside Plaza;;New York;NY;;;;ActiveDiner
Delegates Dining Room;46 1st Avenue;;New York;NY;;;;ActiveDiner
Deli Den;69 E 45th St;;New York;NY;;;;ActiveDiner
Deli Glatt Corp;152 Fulton St;;New York;NY;;;;ActiveDiner
Deli Plus;625 8th Ave;;New York;NY;;;;ActiveDiner
Delias Restaurant;197 E 3rd St;;New York;NY;;;;ActiveDiner
Delicia Restaurant;322 W 11th St;;New York;NY;;;;ActiveDiner
Delightful Restaurant;2258 1st Avenue;;New York;NY;;;;ActiveDiner
Delmonico Hotel;502 Park Ave;;New York;NY;;;;ActiveDiner
Delphi Restaurant Corp;109 W Broadway # 1-2;;New York;NY;;;;ActiveDiner
Delphini Restaurant;519 Columbus Ave;;New York;NY;;;;ActiveDiner
Deluxe;134 Reade St;;New York;NY;;;;ActiveDiner
Demama- LLC.;137 E 55th St;;New York;NY;;;;ActiveDiner
Demerara Restaurant;215 W 28th St;;New York;NY;;;;ActiveDiner
Demi;1316 Madison Ave;;New York;NY;;;;ActiveDiner
Den Restaurant & Cafe;1500 3rd Ave;;New York;NY;;;;ActiveDiner
Deniz A La Turk;400 E 57th St;;New York;NY;;;;ActiveDiner
Denizen;73 Thompson St;;New York;NY;;;;ActiveDiner
Denizen Bar Restaurant;73 Thompson St;;New York;NY;;;;ActiveDiner
Dennis Restaurant;137 Franklin St;;New York;NY;;;;ActiveDiner
Derosa Restaurant & Bar;531 2nd Ave;;New York;NY;;;;ActiveDiner
Dervish Turkish Restaurant;6 7th Ave;;New York;NY;;;;ActiveDiner
Dervish Turkish Restaurant;(212) 997-0070;;New York;NY;;;;ActiveDiner
Desperados;996 Amsterdam Ave;;New York;NY;;;;ActiveDiner
Desse Sushi;113 E 18th St;;New York;NY;;;;ActiveDiner
Detour;349 E 13th St;;New York;NY;;;;ActiveDiner
Dew Drop Inn;57 Greenwich Ave;;New York;NY;;;;ActiveDiner
Dezer Properties Co;89 5th Ave #11r;;New York;NY;;;;ActiveDiner
Dgp Daily Treat Inc;24 W 38th St;;New York;NY;;;;ActiveDiner
Diadlo Mexican Restaurant;173 E 2nd St;;New York;NY;;;;ActiveDiner
Dial-a-dinner;350 5th Ave #7903;;New York;NY;;;;ActiveDiner
Diamante Italian Restaurant;8 E 48th St;;New York;NY;;;;ActiveDiner
Diamond Dairy Kosher Lunchnet;4 W 47th St #2aa;;New York;NY;;;;ActiveDiner
Diamond Express Restaurant;101 Dyckman St;;New York;NY;;;;ActiveDiner
Dianes Uptown;249 Columbus Ave;;New York;NY;;;;ActiveDiner
Die Fliedermaus;315 W 57th St #414;;New York;NY;;;;ActiveDiner
Die Fliedermaus;311 W 57th St;;New York;NY;;;;ActiveDiner
Dillons Bar & Grill;1361 1st Avenue;;New York;NY;;;;ActiveDiner
Dim - Sum;207 Grand St;;New York;NY;;;;ActiveDiner
Dima Cafe;73 2nd Ave #1;;New York;NY;;;;ActiveDiner
Dine Bar;422 W Broadway;;New York;NY;;;;ActiveDiner
Dine-o-mat Restaurant Corp;1491 Broadway;;New York;NY;;;;ActiveDiner
Diner Dogs;89 South St;;New York;NY;;;;ActiveDiner
Diner On The Square;1260 Broadway;;New York;NY;;;;ActiveDiner
Dinersty;411 8th Ave;;New York;NY;;;;ActiveDiner
Dining At Rubis;260 W 125th St;;New York;NY;;;;ActiveDiner
Dish;201 8th Ave;;New York;NY;;;;ActiveDiner
Diva Restaurant & Bar;341 W Broadway;;New York;NY;;;;ActiveDiner
Dive 75;101 W 75th St;;New York;NY;;;;ActiveDiner
Divina;737 9th Ave;;New York;NY;;;;ActiveDiner
Divino Cafe;1542 2nd Ave;;New York;NY;;;;ActiveDiner
Divino Ristorante;1556 2nd Ave;;New York;NY;;;;ActiveDiner
Diwan Restaurant;148 E 48th St;Midtown East;New York;NY;Indian;;(212-593-5425);"ActiveDiner; TimeOut; SavoryCities"
Dizzy Izzys Ny Bagels East;250 E 14th St;;New York;NY;;;;ActiveDiner
Doaba Diner;1133 1st Avenue;;New York;NY;;;;ActiveDiner
Doc Hollidays;141 Avenue A;;New York;NY;;;;ActiveDiner
Docks Restaurant;633 3rd Ave;;New York;NY;;;;ActiveDiner
Docks Restaurant;2427 Broadway;;New York;NY;;;;ActiveDiner
Dod Publicans;56 Greenwich Ave;;New York;NY;;;;ActiveDiner
Doge Restaurant;142 W 44th St;;New York;NY;;;;ActiveDiner
Dohertys Restaurant;102 8th Ave;;New York;NY;;;;ActiveDiner
Dojo Restaurant;24 St Marks Pl #26;;New York;NY;;;;ActiveDiner
Dojo West Restaurant Inc;14 West 4th Street;;New York;NY;;;;ActiveDiner
Dok Sunis Restaurant;119 1st Avenue;;New York;NY;;;;ActiveDiner
Dolce Of New York Inc;60 E 49th St;;New York;NY;;;;ActiveDiner
Dolci On Park Cafe;12 Park Ave #1;;New York;NY;;;;ActiveDiner
Domingo Restaurant;209 E 49th St;;New York;NY;;;;ActiveDiner
Dominic Cafe;174 Audubon Ave;;New York;NY;;;;ActiveDiner
Dominos Pizza;4797 Broadway;;New York;NY;;;;ActiveDiner
Dominos Pizza;Pizzeria;;New York;NY;;;;ActiveDiner
Dominos Pizza;736 W 181st St;;New York;NY;;;;ActiveDiner
Don Giovianni;358 W 44th St;;New York;NY;;;;ActiveDiner
Don Giovianni Restaurant;214 10th Ave;;New York;NY;;;;ActiveDiner
Don Pedro Restaurant;247 Dyckman St;;New York;NY;;;;ActiveDiner
Donohues Cafe Inc;845 Lexington Ave;;New York;NY;;;;ActiveDiner
Doozo Japanese Restaurant;216 Thompson St #1;;New York;NY;;;;ActiveDiner
Dorrians Red Hand Restaurant;300 E 84th St;;New York;NY;;;;ActiveDiner
Doso Restaurant;968 Amsterdam Ave;;New York;NY;;;;ActiveDiner
Double Hey Restaurant;81 Mott St #51;;New York;NY;;;;ActiveDiner
Double Star Chinese Restaurant;108 W 39thst Frrnt 1;;New York;NY;;;;ActiveDiner
Dougies Bbq & Grill;222 W 72nd St;;New York;NY;;;;ActiveDiner
Downtown Cottage;51 Warren St;;New York;NY;;;;ActiveDiner
Downtown Restaurant;376 W Broadway;;New York;NY;;;;ActiveDiner
Dragon Gold;591 1st Avenue;;New York;NY;;;;ActiveDiner
Drip;489 Amsterdam Ave;;New York;NY;;;;ActiveDiner
Drovers Restaurant;9 Jones St;;New York;NY;;;;ActiveDiner
Druids Bar And Restaurant;736 10th Ave;;New York;NY;;;;ActiveDiner
Du Midi Restaurant;251 W 51st St;;New York;NY;;;;ActiveDiner
Due Restaurant;1396 3rd Ave;;New York;NY;;;;ActiveDiner
Dumont At The Carlyle;Madison Ave & E 76th St;;New York;NY;;;;ActiveDiner
Dumpling King;1694 2nd Ave;;New York;NY;;;;ActiveDiner
Dumpling King Ii;986 2nd Ave;;New York;NY;;;;ActiveDiner
Dumpling Town;157 Allen St;;New York;NY;;;;ActiveDiner
Dunkin Donuts;800 2nd Ave;;New York;NY;;;;ActiveDiner
Dunkin Donuts;24 E 23rd St;;New York;NY;;;;ActiveDiner
Dunkin Donuts;266 1st Avenue;;New York;NY;;;;ActiveDiner
Dunkin Donuts;54-66 7th Ave #1;;New York;NY;;;;ActiveDiner
Dunkin' Donuts - Riese Restaurant;321 Broadway;;New York;NY;;;;ActiveDiner
Dynasty Restaurant;2836 Broadway;;New York;NY;;;;ActiveDiner
Dynesty Worldclass Jamaican;122 Chambers St #1;;New York;NY;;;;ActiveDiner
E & O Restaurant;100 W Houston St;;New York;NY;;;;ActiveDiner
E G Soup Inc;76 Fulton St;;New York;NY;;;;ActiveDiner
EStacey Corp.;175 Madison Ave;;New York;NY;;;;ActiveDiner
Eagle Bar Ny;142 11th Ave;;New York;NY;;;;ActiveDiner
Eamonn Doran;998 2nd Ave;;New York;NY;;;;ActiveDiner
Eamonn Doran At Madison Square;136 W 33rd St;;New York;NY;;;;ActiveDiner
East Bay Restaurant;491 1st Avenue;;New York;NY;;;;ActiveDiner
East Boat Rest Inc;72 Kenmare St;;New York;NY;;;;ActiveDiner
East Boy Inc;250 W 57th St #1422;;New York;NY;;;;ActiveDiner
East Japanase Restaurant;137 E 47th St;;New York;NY;;;;ActiveDiner
East Japanese Restaurant;251 W 55th St;;New York;NY;;;;ActiveDiner
East Japanese Restaurant;1420 3rd Ave;;New York;NY;;;;ActiveDiner
East Japanese Restaurant;9 E 38th St;;New York;NY;;;;ActiveDiner
East Junior Enterprises;354 E 66th St;;New York;NY;;;;ActiveDiner
East On East Restaurant;365 1st Avenue;;New York;NY;;;;ActiveDiner
East Side Cafe Inc;189 E Broadway;;New York;NY;;;;ActiveDiner
East Side Diner;325 3rd Ave #1;;New York;NY;;;;ActiveDiner
East Side Gourmet Inc;Casa 74;;New York;NY;;;;ActiveDiner
Eastern Chinese Restaurant;4740 Broadway;;New York;NY;;;;ActiveDiner
Eastern Villa Restaurant Inc;66 Mott St;;New York;NY;;;;ActiveDiner
Eastside Cottage Restaurant;207 E 59th St;;New York;NY;;;;ActiveDiner
Eastside Poultry Inc;1522 1st Avenue;;New York;NY;;;;ActiveDiner
Eat & Run;21 Thames St;;New York;NY;;;;ActiveDiner
Eat Gourmet Foods;1064 Madison Ave;;New York;NY;;;;ActiveDiner
Eatzis Market & Bakery;151 W 34th St;;New York;NY;;;;ActiveDiner
Ecco Litalia Ristorante;289 Bleecker St;;New York;NY;;;;ActiveDiner
Edge;95 E 3rd St;;New York;NY;;;;ActiveDiner
Eds Cafe and Steakhouse;1708 2nd Ave;;New York;NY;;;;ActiveDiner
Edward Moran Bar & Grill;250 Vesey St;;New York;NY;;;;ActiveDiner
Efendi;310 W 14th St;;New York;NY;;;;ActiveDiner
Eight-eights;228 W 10th St;;New York;NY;;;;ActiveDiner
Eighteen Arhans Corp;227 Centre St;;New York;NY;;;;ActiveDiner
Eighteenth And Eighth Rest;159 8th Ave;;New York;NY;;;;ActiveDiner
Eisay Restaurant;27 Thames St;;New York;NY;;;;ActiveDiner
Eisenberg Sandwich Shop;174 5th Ave #1;;New York;NY;;;;ActiveDiner
El Azteca Mexican Restaurant;783 9th Ave;;New York;NY;;;;ActiveDiner
El Barrio Restaurant;152 E 110th St;;New York;NY;;;;ActiveDiner
El Barrio Steak House;158 E 116th St;;New York;NY;;;;ActiveDiner
El Cambito;968 Amsterdam Ave;;New York;NY;;;;ActiveDiner
El Caminante;4073 Broadway;;New York;NY;;;;ActiveDiner
El Caney-cafe;154 W 26th St;;New York;NY;;;;ActiveDiner
El Caserio Restaurant;3496 Broadway;;New York;NY;;;;ActiveDiner
El Castillo De Jagua;113 Rivington St #1;;New York;NY;;;;ActiveDiner
El Cerito Restaurant;1575 Lexington Ave;;New York;NY;;;;ActiveDiner
El Cid Tapas Bar & Restaurant;322 W 15th St;;New York;NY;;;;ActiveDiner
El Colodrillo Caribeno;284 Audubon Ave;;New York;NY;;;;ActiveDiner
El Famoso Cuchifrito;27 Rutgers St #1;;New York;NY;;;;ActiveDiner
El Faro Restaurant;823 Greenwich St;;New York;NY;;;;ActiveDiner
El Floridita Restaurant;656 W 177th St;;New York;NY;;;;ActiveDiner
El Malecon Restaurant;4141 Broadway;;New York;NY;;;;ActiveDiner
El Malecon Restaurant Ii;764 Amsterdam Ave;;New York;NY;;;;ActiveDiner
El Morenito Restaurant;1830 Amsterdam Ave;;New York;NY;;;;ActiveDiner
El Nuevo Encientro Restaurant;320 W 37th St;;New York;NY;;;;ActiveDiner
El Nuevo Paraiso;1773 Lexington Ave;;New York;NY;;;;ActiveDiner
El Papasito Restaurant;370 W 52nd St #3;;New York;NY;;;;ActiveDiner
El Paso;134 W Houston St #234;;New York;NY;;;;ActiveDiner
El Pollo;1746 1st Avenue;;New York;NY;;;;ActiveDiner
El Primitivo Restaurant;333 W 39th St;;New York;NY;;;;ActiveDiner
El Quijote Bar & Restaurant Inc;226 W 23rd St;;New York;NY;;;;ActiveDiner
El Rio Grande Restaurant Inc;160 E 38th St;;New York;NY;;;;ActiveDiner
El Teddys;219 W Broadway;;New York;NY;;;;ActiveDiner
El Tejano Restaurant;2210 3rd Ave;;New York;NY;;;;ActiveDiner
El Tina Fish Market Corp;500 W 207th St;;New York;NY;;;;ActiveDiner
El Tina Restaurant;511 W 125th St;;New York;NY;;;;ActiveDiner
El Tunnel;145 W 27th St;;New York;NY;;;;ActiveDiner
El Valle Restaurant;263 Sherman Ave;;New York;NY;;;;ActiveDiner
El Vesuvo Resturant;3517 Broadway;;New York;NY;;;;ActiveDiner
Elard Corp;1703 2nd Ave;;New York;NY;;;;ActiveDiner
Elbohemio;352 W 39th St;;New York;NY;;;;ActiveDiner
Elephant Inc;58 E 1st St #2;;New York;NY;;;;ActiveDiner
Elias Restaurant;76 Clinton St;;New York;NY;;;;ActiveDiner
Elike Pizzeria;150 E 116th St;;New York;NY;;;;ActiveDiner
Elios Restaurant;1621 2nd Ave;;New York;NY;;;;ActiveDiner
Elis Bread At Vinegar Factory;431 E 91st St;;New York;NY;;;;ActiveDiner
Elite Cafe Restaurant;185 Columbus Ave;;New York;NY;;;;ActiveDiner
Elizabeth Restaurant;103-22 110th St;;New York;NY;;;;ActiveDiner
Ellen Odees Lex 40;130 E 40th St;;New York;NY;;;;ActiveDiner
Ellens Cafe;270 Broadway #1;;New York;NY;;;;ActiveDiner
Ellens Stardust Diner;1650 Broadway #1;;New York;NY;;;;ActiveDiner
Ellens Stardust Diner;44 W 63rd St.;;New York;NY;;;;ActiveDiner
Emerald Planet;2 Great Jones St;;New York;NY;;;;ActiveDiner
Emilys Restaurant;1325 5th Ave;;New York;NY;;;;ActiveDiner
Eminax Llc;1185 6th Ave;;New York;NY;;;;ActiveDiner
Empanada Oven;826 7th Ave;;New York;NY;;;;ActiveDiner
Empire 57;877 10th Ave;;New York;NY;;;;ActiveDiner
Empire Chinese Kitchen;757 St Nicholas Ave;;New York;NY;;;;ActiveDiner
Empire Chinese Restaurant;563 W 207th St A;;New York;NY;;;;ActiveDiner
Empire Pizza Deli;325 5th Ave;;New York;NY;;;;ActiveDiner
Empire Restaurant;1635 St Nicholas Ave;;New York;NY;;;;ActiveDiner
Empire Szechuan;75 2nd Ave;;New York;NY;;;;ActiveDiner
Empire Szechuan Balcony Inc;381 3rd Ave;;New York;NY;;;;ActiveDiner
