restaurant;addressGoogle;neighborhood;country;country_code;type;cost;phone;source
Stonewall Bistro;113 7th Ave;;New York;NY;;;;ActiveDiner
Stonewall Bistro;Candy/Dessert Shop;;New York;NY;;;;ActiveDiner
Streetcar Cafe;370 W 46th St;;New York;NY;;;;ActiveDiner
Strictly Roots Restaurant;2058 7th Ave;;New York;NY;;;;ActiveDiner
Strictly Roots Restaurant;Soul Food;;New York;NY;;;;ActiveDiner
Studio Coffee Shop;630 9th Ave;;New York;NY;;;;ActiveDiner
Stuyvesant Restaurant;286 1st Avenue A;;New York;NY;;;;ActiveDiner
Stuyvesant Town Cafe;313 1st Avenue;;New York;NY;;;;ActiveDiner
Subway;716 3rd Ave;;New York;NY;;;;ActiveDiner
Subway;581 3rd Ave;;New York;NY;;;;ActiveDiner
Subway;367 W 34th St;;New York;NY;;;;ActiveDiner
Subway;254 Park Ave S;;New York;NY;;;;ActiveDiner
Subway;144 Delancey St;;New York;NY;;;;ActiveDiner
Subway;149 West 4th Street;;New York;NY;;;;ActiveDiner
Subway;1068 2nd Ave;;New York;NY;;;;ActiveDiner
Subway;149 E 60th St;;New York;NY;;;;ActiveDiner
Subway;166 1st Avenue;;New York;NY;;;;ActiveDiner
Subway;244 W 14th St;;New York;NY;;;;ActiveDiner
Subway;1101 1st Avenue;;New York;NY;;;;ActiveDiner
Subway Restaurant;926 2nd Ave;;New York;NY;;;;ActiveDiner
Subway Sandwich Shop;32 E 23rd St;;New York;NY;;;;ActiveDiner
Subway Sandwich Sop;1411 2nd Ave;;New York;NY;;;;ActiveDiner
Subway Sandwiches & Salads;2699 Broadway;;New York;NY;;;;ActiveDiner
Subway Sandwiches & Salads;2508 Broadway;;New York;NY;;;;ActiveDiner
Subway Sandwiches & Salads;235 8th Ave;;New York;NY;;;;ActiveDiner
Subway Sandwiches & Salads;2039 Broadway;;New York;NY;;;;ActiveDiner
Subway Sandwiches & Salads;765 8th Ave;;New York;NY;;;;ActiveDiner
Subway Sandwiches & Salads;400 E 14th St;;New York;NY;;;;ActiveDiner
Subway Sandwiches & Salads;165 Church St;;New York;NY;;;;ActiveDiner
Subway Sandwiches & Salads;42-46 7th Ave S;;New York;NY;;;;ActiveDiner
Subway Sandwiches & Salads;Courtney House;;New York;NY;;;;ActiveDiner
Subway Sandwiches & Salads;584 9th Ave;;New York;NY;;;;ActiveDiner
Subway Sandwiches & Salads;717 Lexington Ave;;New York;NY;;;;ActiveDiner
Subway Sandwiches & Salads;401 5th Ave;;New York;NY;;;;ActiveDiner
Success Chinese Restaurant;763 6th Ave;;New York;NY;;;;ActiveDiner
Sugar Bar & Restaurant;311 Church St;;New York;NY;;;;ActiveDiner
Sugasawa Limited;467 Columbus Ave;;New York;NY;;;;ActiveDiner
Sumo Restaurant;106 8th Ave;;New York;NY;;;;ActiveDiner
Sun Dance Cafe;865 6th Ave #1;;New York;NY;;;;ActiveDiner
Sun Lin Garden Restaurant Inc;69 Bayard St;;New York;NY;;;;ActiveDiner
Sun Lok Kee Restaurant;13 Mott St;;New York;NY;;;;ActiveDiner
Sun Lok Kee Rice Shop Inc;13 Mott St;;New York;NY;;;;ActiveDiner
Sun Qiang Restaurant;7 Eldridge St;;New York;NY;;;;ActiveDiner
Sun Say Gay Restrnt Inc;220 Canal St;;New York;NY;;;;ActiveDiner
Sun Sun Noodle House;918 8th Ave;;New York;NY;;;;ActiveDiner
Sun Tin Yick;100 Mott St;;New York;NY;;;;ActiveDiner
Sun Wah Coffee Shop;19 Pike St;;New York;NY;;;;ActiveDiner
Sunflower Coffee Shop;359 3rd Ave;;New York;NY;;;;ActiveDiner
Sung Chu Mei Chinese Restaurant;615 Hudson St;;New York;NY;;;;ActiveDiner
Sungarden;Park Ave;;New York;NY;;;;ActiveDiner
Sunny East Restaurant;21 W 39th St;;New York;NY;;;;ActiveDiner
Sunrise Cuisine;2317 1st Avenue;East Harlem;New York;NY;;;;"ActiveDiner; VillageVoice"
Sunrise Deli;Deli/Sandwich/Subs;;New York;NY;;;;ActiveDiner
Sunshine Deli;50 W 23rd St;;New York;NY;;;;ActiveDiner
Supper Club;240 W 47th St;;New York;NY;;;;ActiveDiner
Surf City Squeeze;100 W 33rd St #7;;New York;NY;;;;ActiveDiner
Susan & Winsome Restaurant;627 Lenox Ave;;New York;NY;;;;ActiveDiner
Sushi Hatsu;1143 1st Avenue;;New York;NY;;;;ActiveDiner
Sushi Masa;141 E 47th St #1;;New York;NY;;;;ActiveDiner
Sushi Tei;5 World Trade Center #257;;New York;NY;;;;ActiveDiner
Sushi-Q Japanese Take Out;1275 Lexington Ave;;New York;NY;;;;ActiveDiner
Sushi-desse;113 E 18th St;;New York;NY;;;;ActiveDiner
Sushi-tei;875 3rd Ave;;New York;NY;;;;ActiveDiner
Sushi-tei 47 Inc;11 E 47th St;;New York;NY;;;;ActiveDiner
Sushi-tei Restaurant;164 E 45th St;;New York;NY;;;;ActiveDiner
Sushiden Madison Av;19 E 49th St;;New York;NY;;;;ActiveDiner
Sushiden Sixth Ave;123 W 49th St;;New York;NY;;;;ActiveDiner
Sushisay Restaurant;38 E 51st St;;New York;NY;;;;ActiveDiner
Sushiya Japanese Restaurant;28 W 56thst Frrnt;;New York;NY;;;;ActiveDiner
Suspenders Of Wall St Rest;111 Broadway;;New York;NY;;;;ActiveDiner
Sutton Watering Hole;209 E 56th St;;New York;NY;;;;ActiveDiner
Suzies Restaurant;163 Bleecker St;;New York;NY;;;;ActiveDiner
Svoboda Restaurant;85 2nd Ave;;New York;NY;;;;ActiveDiner
Swan's Bar And Grill;213 Pearl St;;New York;NY;;;;ActiveDiner
Sweet Basil Jazz Restaurant;88 7th Ave S;;New York;NY;;;;ActiveDiner
Sweet Donuts;3868 10th Ave;;New York;NY;;;;ActiveDiner
Swing 46 Jazz & Supper Club;349 W 46th St;;New York;NY;;;;ActiveDiner
Swing In Dine;2104 2nd Ave;;New York;NY;;;;ActiveDiner
Sydneys Australian Barbeque;17 Battery Pl;;New York;NY;;;;ActiveDiner
Sylvias Restaurant;328 Lenox Ave;;New York;NY;;;;ActiveDiner
Syrah;1400 2nd Ave #1;;New York;NY;;;;ActiveDiner
Szechuan Cuisine;1345 2nd Ave;;New York;NY;;;;ActiveDiner
Szechuan Kitchen;1460 1st Avenue;;New York;NY;;;;ActiveDiner
Szechuan Palace;1329 2nd Ave;;New York;NY;;;;ActiveDiner
Szechuan Super Taste & Aroma;917 2nd Ave;;New York;NY;;;;ActiveDiner
Szechuan West;202 8th Ave;;New York;NY;;;;ActiveDiner
T J Byrne Bar & Restaurant;77 Fulton St;;New York;NY;;;;ActiveDiner
T J Keanes Pub;783 8th Ave;;New York;NY;;;;ActiveDiner
T J Restoration Inc;77 St Marks Pl;;New York;NY;;;;ActiveDiner
T J Southern Gourmet;92 Chambers St APT 1;;New York;NY;;;;ActiveDiner
T S Ma Restaurant;641 8th Ave #1;;New York;NY;;;;ActiveDiner
Ta Cocina;714 9th Ave;;New York;NY;;;;ActiveDiner
Table Dhote;44 E 92nd St;;New York;NY;;;;ActiveDiner
Taboo;218 E 52nd St;;New York;NY;;;;ActiveDiner
Tachigui Soba;732 7th Ave;;New York;NY;;;;ActiveDiner
Taco Bell;215 W 95th St #5245;;New York;NY;;;;ActiveDiner
Taco Bell;712 3rd Ave;;New York;NY;;;;ActiveDiner
Taco Bell;329 5th Ave;;New York;NY;;;;ActiveDiner
Taco Bell;331 6th Ave;;New York;NY;;;;ActiveDiner
Taco Bell Corp;953 3rd Ave;;New York;NY;;;;ActiveDiner
Taco Bell Inc;Mexican;;New York;NY;;;;ActiveDiner
Taco Bell Inc;875 6th Ave;;New York;NY;;;;ActiveDiner
Taco Express Inc;225 7th Ave;;New York;NY;;;;ActiveDiner
Taco Grill;348 W 42nd St;;New York;NY;;;;ActiveDiner
Taco Star;130 E 28th St;;New York;NY;;;;ActiveDiner
Taco Velez;3864 Broadway;;New York;NY;;;;ActiveDiner
Tacocina Inc;714 9th Ave #1;;New York;NY;;;;ActiveDiner
Tads;104 E 14th St;;New York;NY;;;;ActiveDiner
Tads;119 W 42nd St;;New York;NY;;;;ActiveDiner
Tads;152 W 34th St;;New York;NY;;;;ActiveDiner
Tads Steaks;761 7th Ave #50;;New York;NY;;;;ActiveDiner
Tads Steaks;228 W 42nd St;;New York;NY;;;;ActiveDiner
Tads Steaks;701 7th Ave;;New York;NY;;;;ActiveDiner
Tagine Dining Gallery;At 40th St;;New York;NY;;;;ActiveDiner
Tai Tung Rice Shop;244 Canal St;;New York;NY;;;;ActiveDiner
Taiyo Japanese Restaurant Inc;1374 York Ave #1;;New York;NY;;;;ActiveDiner
Taj 2;DEZER BUILDING;;New York;NY;;;;ActiveDiner
Taj Palace Inc;9 W 31st St;;New York;NY;;;;ActiveDiner
Taj Restaurants Inc;310 E 6th St;;New York;NY;;;;ActiveDiner
Tajmahal Indian Restaurant;328 E 6th St;;New York;NY;;;;ActiveDiner
Takahashi Restaurant;85 Avenue A;;New York;NY;;;;ActiveDiner
Takano;218 E 53rd St;;New York;NY;;;;ActiveDiner
Take;26 S William St;;New York;NY;;;;ActiveDiner
Takino Inc;1026 2nd Ave;;New York;NY;;;;ActiveDiner
Talia's Steakhouse & Bar;668 Amsterdam Avenue (92nd-93rd Street);;New York;NY;;;;ActiveDiner
Tam-tam Bar;145 E 50th St;;New York;NY;;;;ActiveDiner
Tams Sea Wok;190 Duane St A;;New York;NY;;;;ActiveDiner
Tan Viet Huong Restaurant Inc;73 Mulberry St;;New York;NY;;;;ActiveDiner
Tan Viet Huong Restaurant Inc;Vietnamese;;New York;NY;;;;ActiveDiner
Tandoori Club;133 E 45th St #1;;New York;NY;;;;ActiveDiner
Tandoori Garden;304 E 6th St;;New York;NY;;;;ActiveDiner
Tang Tang Noodles & More;1328 3rd Ave;;New York;NY;;;;ActiveDiner
Tang Tang On 20 Street;243 3rd Ave;;New York;NY;;;;ActiveDiner
Tang Zi Guang;1954 Amsterdam Ave;;New York;NY;;;;ActiveDiner
Tango Japanese Restaurant;43 W 54th St;;New York;NY;;;;ActiveDiner
Tanokyu;7 W 46th St;;New York;NY;;;;ActiveDiner
Tanti Baci Cafe;163 W 10thst Bssmt;;New York;NY;;;;ActiveDiner
Taormina Of Mulberry St;147 Mulberry St;;New York;NY;;;;ActiveDiner
Tap Room;3 W 18th St;;New York;NY;;;;ActiveDiner
Tapika;950 8th Ave;;New York;NY;;;;ActiveDiner
Taprobane Sri Lankan Restaurant;234 W 56th St;;New York;NY;;;;ActiveDiner
Taqueria De Mexico Ltd;93 Greenwich Ave;;New York;NY;;;;ActiveDiner
Tashi Awen Vegetarian;210 W 14th St;;New York;NY;;;;ActiveDiner
Tasos Restaurant;600 W 57th St #1;;New York;NY;;;;ActiveDiner
Taste Good Chinese Kitchen;717 St Nicholas Ave;;New York;NY;;;;ActiveDiner
Taste Good Inc;150 Fulton St;;New York;NY;;;;ActiveDiner
Taste Of China;1850 3rd Ave;;New York;NY;;;;ActiveDiner
Taste Of China Restaurant;626 Amsterdam Ave #1;;New York;NY;;;;ActiveDiner
Taste Of New York;705 8th Ave;;New York;NY;;;;ActiveDiner
Taste Of Tokyo;Japanese;;New York;NY;;;;ActiveDiner
Taste Of Tokyo Inc;54 W 13th St;;New York;NY;;;;ActiveDiner
Tataki Japanese Restaurant;3 Lispenard St;;New York;NY;;;;ActiveDiner
Tatany 52 Inc;250 E 52nd St;;New York;NY;;;;ActiveDiner
Tatany Japanese Restaurant;380 3rd Ave #1;;New York;NY;;;;ActiveDiner
Tatou Restaurant;151 E 50th St;;New York;NY;;;;ActiveDiner
Tea & Sympathy Inc;108 Greenwich Ave #1;;New York;NY;;;;ActiveDiner
Teen Angel;405 W 51st St;;New York;NY;;;;ActiveDiner
Television City Restaurant;74 W 50th St;;New York;NY;;;;ActiveDiner
Ten Kai Restaurant Inc;20 W 56th St #3;;New York;NY;;;;ActiveDiner
Ten Pell Restrnt;10 Pell St;;New York;NY;;;;ActiveDiner
Ten-tan Chinese Restaurant;3864 10th Ave;;New York;NY;;;;ActiveDiner
Tennessee Mountain Restaurant SOHO;143 Spring St;;New York;NY;;;;ActiveDiner
Tenth Av Jukebox Cafe;637 10th Ave;;New York;NY;;;;ActiveDiner
Tequilas Mexican Grill Rest;245 W 14th St;;New York;NY;;;;ActiveDiner
Tequilas On Columbus;368 Columbus Ave;;New York;NY;;;;ActiveDiner
Tequilaville;64 W 52nd St;;New York;NY;;;;ActiveDiner
Tequilaville;729 7th Ave;;New York;NY;;;;ActiveDiner
Tequilaville;99 Park Avenue Office Building;;New York;NY;;;;ActiveDiner
Tequilaville;498 7th Ave;;New York;NY;;;;ActiveDiner
Teresa Coffee Shop & Restaurant;103 1st Avenue;;New York;NY;;;;ActiveDiner
Teresas Corp;117 Mulberry St;;New York;NY;;;;ActiveDiner
Teriyaki Boy;237 E 9th St;;New York;NY;;;;ActiveDiner
Teriyaki Boy Inc;1640 3rd Ave #1;;New York;NY;;;;ActiveDiner
Teriyaki Town;77 Pearl St;;New York;NY;;;;ActiveDiner
Terra Blues Bar Restrnt & Music;149 Bleecker St;;New York;NY;;;;ActiveDiner
Terrace Dining Corp;22 W 135th St;;New York;NY;;;;ActiveDiner
Terrace Restaurant Butler Hall;Butler Hall;;New York;NY;;;;ActiveDiner
Terramare Café;Little Italy;;New York;NY;;;;ActiveDiner
Terras Gourmet;77 Pearl St;;New York;NY;;;;ActiveDiner
Tevares Restaurant;2316 Amsterdam Ave;;New York;NY;;;;ActiveDiner
Tevere 84 Italian Glatt Kosher;155 E 84th St;;New York;NY;;;;ActiveDiner
Tevere 84 Italian Glatt Kosher;Little Italy;;New York;NY;;;;ActiveDiner
Texas Fried Chicken Usa Ltd;Park Ave;;New York;NY;;;;ActiveDiner
Texas Rotisserie & Grill;94 Fulton St #2;;New York;NY;;;;ActiveDiner
Texas Rotisserie & Grill;712 3rd Ave;;New York;NY;;;;ActiveDiner
Texas Star;741 St Nicholas Ave #1;;New York;NY;;;;ActiveDiner
Tgi Fridays;47 E 42nd St;;New York;NY;;;;ActiveDiner
Tgi Fridays;407 Park Ave;;New York;NY;;;;ActiveDiner
Tgi Fridays;21 W 51st St;;New York;NY;;;;ActiveDiner
Tgi Fridays;604 5th Ave;;New York;NY;;;;ActiveDiner
Tgi Fridays;761 7th Ave;;New York;NY;;;;ActiveDiner
Tgi Fridays;750 3rd Ave;;New York;NY;;;;ActiveDiner
Tgi Fridays;430 Lexington Ave;;New York;NY;;;;ActiveDiner
Thady Cons Bar & Restaurant;915 2nd Ave;;New York;NY;;;;ActiveDiner
Thai Jasmine Ltd;860 9th Ave;;New York;NY;;;;ActiveDiner
Thai Son Vietnamese Rest;89 Baxter St;;New York;NY;;;;ActiveDiner
Thai Village;Thai;;New York;NY;;;;ActiveDiner
Thailand Restaurant;106 Bayard St;;New York;NY;;;;ActiveDiner
Thali Indian Vegetarian Inc;Indian;;New York;NY;;;;ActiveDiner
Thali Indian Vegetarian Inc;28 Greenwich Ave #1;;New York;NY;;;;ActiveDiner
Thanh Hong Restaurant Inc;30 E Broadway #4;;New York;NY;;;;ActiveDiner
Thanh Vi Restaurant;137 E Broadway;;New York;NY;;;;ActiveDiner
The Beekman;15 Beekman St #17;;New York;NY;;;;ActiveDiner
The Carriage House;219 E 59th St;;New York;NY;;;;ActiveDiner
The Globe Restaurant;26th Street And Park Ave Sth;;New York;NY;;;;ActiveDiner
The Hideaway;185 Duane St;;New York;NY;;;;ActiveDiner
The Lobby Lounge af the Algonquin Hotel;59 W 44th St;;New York;NY;;;;ActiveDiner
The New Panorama Cafe;303 E 85th St;;New York;NY;;;;ActiveDiner
The Oak Room;59 W 44th St;;New York;NY;;;;ActiveDiner
The Overlook;225 E 44th St;;New York;NY;;;;ActiveDiner
The Red Lion;151 Bleecker St;;New York;NY;;;;ActiveDiner
The River Room;Riverside Dr & W 145th St;;New York;NY;;;;ActiveDiner
The Riverside Church;490 Riverside Dr;;New York;NY;;;;ActiveDiner
Third & Long;523 3rd Ave;;New York;NY;;;;ActiveDiner
Third Avenue Bagel & Appetizer;1461 3rd Ave;;New York;NY;;;;ActiveDiner
Three Decker Restaurant Inc;1746 2nd Ave #1;;New York;NY;;;;ActiveDiner
Three Guys Restaurant;49 E 96thmadisson Ave;;New York;NY;;;;ActiveDiner
Three Guys Restaurant;960 Madison Ave;;New York;NY;;;;ActiveDiner
Three Star Coffee Shop;541 Columbus Ave;;New York;NY;;;;ActiveDiner
Three Stars Restaurant;1462 1st Avenue;;New York;NY;;;;ActiveDiner
Tibet on Houston;136 W Houston St;;New York;NY;;;;ActiveDiner
Tien Fu Restaurant;180 3rd Ave;;New York;NY;;;;ActiveDiner
Tijuana Toms;114 Greenwich St;;New York;NY;;;;ActiveDiner
Time Cafe;2330 Broadway;;New York;NY;;;;ActiveDiner
Times Square Brewery Rstrnt;160 W 42nd St;;New York;NY;;;;ActiveDiner
Timothys Coffees Of World;Carnegie Park;;New York;NY;;;;ActiveDiner
Tin Hoi Chinese Restaurant;520 E 14th St #520;;New York;NY;;;;ActiveDiner
Tindo Restaurant Inc;1 Eldridge St;;New York;NY;;;;ActiveDiner
Tipo Romano Inc;359 W 53rd St;;New York;NY;;;;ActiveDiner
Titou;259 West 4th Street;;New York;NY;;;;ActiveDiner
Tivoli Restaurant;515 3rd Ave #1;;New York;NY;;;;ActiveDiner
Toad Hall;57 Grand St;;New York;NY;;;;ActiveDiner
Tofu Chinese & Japanese Rstrnt;2741 Broadway;;New York;NY;;;;ActiveDiner
Tokubei 86;314 East 86th St;;New York;NY;;;;ActiveDiner
Tokyo Feast Inc;50 W 55th St;;New York;NY;;;;ActiveDiner
Tomas 126 Delancey Corp;116 Delancey St;;New York;NY;;;;ActiveDiner
Tomas Restaurant;2148 Amsterdam Ave;;New York;NY;;;;ActiveDiner
Tomotachi Sushi Take Out;204 Spring St;;New York;NY;;;;ActiveDiner
Toms Kitchen;Avery Hall;;New York;NY;;;;ActiveDiner
Tong Sing Take Out;2245 1st Avenue #30;;New York;NY;;;;ActiveDiner
Tonic East;411 3rd Ave Off 29th;;New York;NY;;;;ActiveDiner
Tony Di Napoli Restaurant;1606 2nd Ave;;New York;NY;;;;ActiveDiner
Tony Mirenda Restaurant;107 Macombs Pl;;New York;NY;;;;ActiveDiner
Tonys Of Worth St;83 Worth St #1;;New York;NY;;;;ActiveDiner
Tonys Pizzeria;58 MacDougal St;;New York;NY;;;;ActiveDiner
Tonys Restaurant;265 W 37th St;;New York;NY;;;;ActiveDiner
Tonys Sandwich Shop;83 Baxter St;;New York;NY;;;;ActiveDiner
Top Broccoli Restaurant;304 W 40th St;;New York;NY;;;;ActiveDiner
Topaz Thai Restaurant;Thai;;New York;NY;;;;ActiveDiner
Topaz Thai Restaurant;127 W 56th St #1;;New York;NY;;;;ActiveDiner
Toppings Restaurant;133 W 14th St;;New York;NY;;;;ActiveDiner
Toraya Restaurant;300 E 52nd St;;New York;NY;;;;ActiveDiner
Torch;137 Ludlow St;;New York;NY;;;;ActiveDiner
Torre Di Pisa Inc;19 W 44th St;;New York;NY;;;;ActiveDiner
Toscorp;127 7th Ave;;New York;NY;;;;ActiveDiner
Toshi Restaurant Ltd;1144 1st Avenue;;New York;NY;;;;ActiveDiner
Totonno's;462 2nd Ave #26th;;New York;NY;;;;ActiveDiner
Totonnos Manhattan;1544 2nd Ave;;New York;NY;;;;ActiveDiner
Totoya Restaurant;1144 1st Avenue;;New York;NY;;;;ActiveDiner
Tout-va-bien Restaurant;311 W 51st St #1;;New York;NY;;;;ActiveDiner
Tovars Deli;691 10th Ave;;New York;NY;;;;ActiveDiner
Towers Food Service;466 S 1st Ave;;New York;NY;;;;ActiveDiner
Town & Gardens Ltd;(212) 627-5558;;New York;NY;;;;ActiveDiner
Town & Gardens Ltd;353 West St;;New York;NY;;;;ActiveDiner
Town Crier Restaurant;303 E 53rd St;;New York;NY;;;;ActiveDiner
Town House Inn Restaurant;696 2nd Ave;;New York;NY;;;;ActiveDiner
Townhouse Restaurant;206 E 58th St;;New York;NY;;;;ActiveDiner
Trade Inn Restaurant & Coffee Hse;Path Terminal;;New York;NY;;;;ActiveDiner
Tramway Coffee Shop;1143 2nd Ave;;New York;NY;;;;ActiveDiner
Tran Peter;83 Chrystie St;;New York;NY;;;;ActiveDiner
Trapani;89 South St;;New York;NY;;;;ActiveDiner
Trattoria I Pagliacci;240 Park Ave S;;New York;NY;;;;ActiveDiner
Trattoria Siciliana Restrnt;517 2nd Ave;;New York;NY;;;;ActiveDiner
Trattoria Spaghetto;228 Bleecker St #232;;New York;NY;;;;ActiveDiner
Trattoria Trecolori Inc;133 W 45th St;;New York;NY;;;;ActiveDiner
Tre Pomodoro Restaurant;1742 2nd Ave;;New York;NY;;;;ActiveDiner
Treaty Stone Restaurant;233 7th Ave;;New York;NY;;;;ActiveDiner
Trellis;549 Main St;;New York;NY;;;;ActiveDiner
Tres Aztecas;66 Rivington St;;New York;NY;;;;ActiveDiner
Trevi Coffee Shop;48 Union Square E;;New York;NY;;;;ActiveDiner
Triad Restaurant & Theater;158 W 72nd St;;New York;NY;;;;ActiveDiner
Triangle Pizzeria;246 E 106th St;;New York;NY;;;;ActiveDiner
Tribeca Diner;125 Chambers St;;New York;NY;;;;ActiveDiner
Tribeca Restaurant & Catering;378 Greenwich St;;New York;NY;;;;ActiveDiner
Tricon Global Restaurant Inc;10 E 40th St #30;;New York;NY;;;;ActiveDiner
Trieu Tran Restaurant;89 E Broadway;;New York;NY;;;;ActiveDiner
Trilogy Bar & Grill;241 E 73rd St #1a;;New York;NY;;;;ActiveDiner
Trilogy Restrnt;135 Christopher St;;New York;NY;;;;ActiveDiner
Trio Restaurant & Bar;167 E 33rd St;;New York;NY;;;;ActiveDiner
Trionfo Ristorante;224 W 51st St;;New York;NY;;;;ActiveDiner
Triple A Restaurant;2061 2nd Ave #106;;New York;NY;;;;ActiveDiner
Triple Crown Restaurant & Ale;330 7th Ave;;New York;NY;;;;ActiveDiner
Triplets Roumanian Steak House;11 Grand St;;New York;NY;;;;ActiveDiner
Triumph Restaurant Corp;148 Bleecker St;;New York;NY;;;;ActiveDiner
Trolleys Deli & Pizza;325 W 42nd St #1;;New York;NY;;;;ActiveDiner
Tropica Restaurant;MetLife Building;;New York;NY;;;;ActiveDiner
Tse Yang Restaurant;34 E 51st St;;New York;NY;;;;ActiveDiner
Tsunami Restaurant;70 W 3rd St;;New York;NY;;;;ActiveDiner
Tu Do Restaurant Corp;119 Bowery;;New York;NY;;;;ActiveDiner
Tu Vuu Phuong Restaurant;209 Grand St;;New York;NY;;;;ActiveDiner
Tucci;206 E 63rd St;;New York;NY;;;;ActiveDiner
Tudor Grill Restaurant;45 Tudor City Pl;;New York;NY;;;;ActiveDiner
Tukasa Inc;60 W 56th St;;New York;NY;;;;ActiveDiner
Tullios Restaurant;17 W 32nd St;;New York;NY;;;;ActiveDiner
Tuong Lai Restaurant;245 Grand St;;New York;NY;;;;ActiveDiner
Tupelo Grill;1 Pennsylvania Plaza;;New York;NY;;;;ActiveDiner
Turkish Grill;195 Bleecker St;;New York;NY;;;;ActiveDiner
Turkuaz Fine Turkish Cuisine;2637 Broadway;;New York;NY;;;;ActiveDiner
Turtle Bay Cafe;225 E 44th St;;New York;NY;;;;ActiveDiner
Turtle Bay Grill & Lounge;987 2nd Ave;;New York;NY;;;;ActiveDiner
Tuscany;61 W 55th St #1;;New York;NY;;;;ActiveDiner
Tutta Pasta Restaurant;26 Carmine St;;New York;NY;;;;ActiveDiner
Tutta Pasta Restaurant;504 LaGuardia Pl #1;;New York;NY;;;;ActiveDiner
Twenty First Century Rstrnt;336 E 23rd St;;New York;NY;;;;ActiveDiner
Twenty Warren St Food Corp;20 Warren St;;New York;NY;;;;ActiveDiner
Twin Doughnut;67 W 23rd St;;New York;NY;;;;ActiveDiner
Two Boots To Go Inc;42 Avenue A;;New York;NY;;;;ActiveDiner
Two Boots To Go West;75 Greenwich Ave;;New York;NY;;;;ActiveDiner
Two Rancheros Restaurant The;509 9th Ave #38;;New York;NY;;;;ActiveDiner
Two Rooms;313 E 58th St;;New York;NY;;;;ActiveDiner
Tycoon (Inside Cheetas Gentlemans Club);252 W 43rd St;;New York;NY;;;;ActiveDiner
Tycoon Donuts;85 Canal St;;New York;NY;;;;ActiveDiner
Typhoon Brewery;22 E 54th St;;New York;NY;;;;ActiveDiner
U Like;4762 Broadway;;New York;NY;;;;ActiveDiner
U Like Chinese Restaurant;747 Columbus Ave;;New York;NY;;;;ActiveDiner
U Patel Incorp;475 5th Ave;;New York;NY;;;;ActiveDiner
Uncle Chans Restaurant;391 8th Ave;;New York;NY;;;;ActiveDiner
Uncle Nick's Greek Cuisine;747 9th Ave;;New York;NY;;;;ActiveDiner
Uncle Nicks Greek Cuisine;569 Hudson St;;New York;NY;;;;ActiveDiner
Underground Pizzeria;205 Pearl St;;New York;NY;;;;ActiveDiner
Unicorn Restaurant;2170 3rd Ave;;New York;NY;;;;ActiveDiner
Union Bar;204 Park Ave S # Ground;;New York;NY;;;;ActiveDiner
Union Square Cafe;21 E 16th St #1;;New York;NY;;;;ActiveDiner
Union Square Noodle Shop;76 3rd Ave;;New York;NY;;;;ActiveDiner
Unique Fast Food 16 Inc;16 Pell St;;New York;NY;;;;ActiveDiner
United Fried Chicken;567 Lenox Ave;;New York;NY;;;;ActiveDiner
Until Four;251 W 55th St;;New York;NY;;;;ActiveDiner
Up Down & Out;765 Washington St;;New York;NY;;;;ActiveDiner
Urban Grill;1613 2nd Ave;;New York;NY;;;;ActiveDiner
Usagi Restaurant;251 Lexington Ave;;New York;NY;;;;ActiveDiner
Utopia West Restaurant Corp;338 8th Ave;;New York;NY;;;;ActiveDiner
V & A Deli & Pizza;817 2nd Ave;;New York;NY;;;;ActiveDiner
V & T Restaurant;1024 Amsterdam Ave;;New York;NY;;;;ActiveDiner
Va Bene Restaurant;1589 2nd Ave;;New York;NY;;;;ActiveDiner
Valdino West;581 Hudson St;;New York;NY;;;;ActiveDiner
Van West Restaurant;247 W 72nd St;;New York;NY;;;;ActiveDiner
Vargas Restaurant;143 Spring St;;New York;NY;;;;ActiveDiner
Varick Cafe;175 Varick St;;New York;NY;;;;ActiveDiner
Vatan Indian Restaurant;409 3rd Ave;;New York;NY;;;;ActiveDiner
Vege Vege Ii;544 3rd Ave #1;;New York;NY;;;;ActiveDiner
Vegetarians Paradise - Village- V P 2;144 West 4th Street;;New York;NY;;;;ActiveDiner
Vegetarians Paradise 2;140 West 4th Street #1;;New York;NY;;;;ActiveDiner
Vegetarians Paradise Mott St;33 Mott St;;New York;NY;;;;ActiveDiner
Velli Restaurant;132 W Houston St;;New York;NY;;;;ActiveDiner
Vento Jo;1050 2nd Ave;;New York;NY;;;;ActiveDiner
Venue;505 Columbus Ave;;New York;NY;;;;ActiveDiner
Verbena Restaurant;54 Irving Pl;;New York;NY;;;;ActiveDiner
Verdis;123 W 39th St;;New York;NY;;;;ActiveDiner
Vergina;231 E 53rd St;;New York;NY;;;;ActiveDiner
Vermouth;355 Amsterdam Ave;;New York;NY;;;;ActiveDiner
Vernaces Ristorante Italiano;252 Bleecker St;;New York;NY;;;;ActiveDiner
Veronica Ristorante Italiano;240 W 38th St;;New York;NY;;;;ActiveDiner
Vespa Restaurant;1625 2nd Ave;;New York;NY;;;;ActiveDiner
Via Italia Inc;45 W 46th St;;New York;NY;;;;ActiveDiner
